4.0,"Pretty good
  
","November 16, 2019",Yes,It don't got the best battery life otherwise great phone,0
1.0,"Locked phone
  
","June 25, 2019",Yes,This phone doesn't work in my country. It still locked,1
5.0,"The best seller ever
  
","July 31, 2019",Yes,"There was a small issue with the phone, I returned it though I paid not a small amount of tax :)The seller refund it all !!!",0
5.0,"Todo bien
  
","July 14, 2019",Yes,Todo bien,0
1.0,"This is suck
  
","October 16, 2019",Yes,The device is so weak. I've got this phone about six weeks ago but the camera started not working since a week ago. The seller does not respond my call.,0
5.0,"Perfect
  
","August 27, 2019",Yes,I wasnt sure if i should purchase this device on amazon but it was worth it! Works like charm,0
5.0,"( 650 ) - 468 - 7899
  
","December 15, 2019",Yes,I bought it for birth day gift for my wife who is in lagos Nigeria. she loves it,0
5.0,"Sim free international sim
  
","October 19, 2019",Yes,One of the best item I ever bought on amazon the mobile came in sealed box works smoothly will order again thanks,0
3.0,"Nokia is the best
  
","April 23, 2019",Yes,It's an ok phone,0
5.0,"Perfecto
  
","August 17, 2019",Yes,"Muy buen telefono, todo lo esperado.",0
5.0,,"April 3, 2019",No,None,0
5.0,"Favorite feature is the buttons
  
","August 29, 2019",Yes,"The buttons are easy to press unlike other cases, and it feels strong enough to withstand some damage. I really like it.",0
5.0,"Great product!
  
","July 1, 2019",Yes,Works great so far.,0
5.0,"Nice relation price/money
  
","November 22, 2019",Yes,"A little luxury in technology, works fast and smooth.",0
4.0,"The camera is really good
  
","September 19, 2019",Yes,Point to the camera and also to the design. Battery is good and also de face recognition. The fingerprint reader was better in S8.,0
3.0,"If you are out of the region it's selling from, you can't use Samsung pay
  
","September 15, 2019",Yes,"If you are out of the region it's selling from, you can't use Samsung pay",0
5.0,"Can be used in two countries
  
","August 23, 2019",Yes,This product is very useful for me. Good to use the second sim in another country.,0
5.0,"Innovador
  
","August 4, 2019",Yes,"Excelente  artículo, de acuerdo a las especificaciones...",0
5.0,"No decepciona!
  
","July 27, 2019",Yes,excelente funcionamiento con las 2 Sims permite alternar entre ambas indicando con cual queremos utilizar línea Sms o internet.,0
5.0,"Great buy!
  
","August 22, 2019",Yes,Excellent product. Arrived in flawless condition and works well.,0
5.0,"Niceee phone, must buy!
  
","May 23, 2019",Yes,"No problems at all,mint condition, great price",0
5.0,,"April 3, 2019",No,None,0
5.0,"Excellent Product
  
","September 24, 2019",Yes,Excellent Product,0
5.0,"Increíble teléfono y todo ok con el vendedor
  
","July 19, 2019",Yes,Supero expectativas. Tenía un poco de miedo de que no fuera libre o que estuviese bloqueado de alguna forma y no lo estaba.,0
4.0,"Good
  
","July 21, 2019",Yes,Todo,0
5.0,"Great
  
","May 10, 2019",Yes,Tolles Telefon,1
5.0,"Lovely phone
  
","July 20, 2019",Yes,It's a very good phone. I already ordered for my wife as well. It's worth it,0
5.0,"S10
  
","January 2, 2020",Yes,Buen producto llego completo y sin ningún detalle!,0
5.0,"As advertised
  
","August 30, 2019",Yes,IT even came with a free 128g sd card.,0
4.0,"Samsung S10 working great as displayed and as shown
  
","August 20, 2019",Yes,Samsung S10 working great as displayed and as shown.,0
5.0,"Excelente - Funciona Perfecto en Perú.
  
","September 11, 2019",Yes,"Totalmente original, funciona perfecto en Perú. trae todos sus accesorios,.",0
5.0,"100tamari
  
","March 21, 2019",Yes,excellent,1
5.0,,"April 3, 2019",No,None,0
5.0,"Useful
  
","July 24, 2019",Yes,Just what i wanted.,0
5.0,"Worth the buy!
  
","November 12, 2019",Yes,Quality is amazing!,0
5.0,"Samsung has the best camera
  
","December 4, 2019",Yes,I like it still using it,0
5.0,"Excellent
  
","September 18, 2019",Yes,I love my  new phone...legit,0
5.0,"Excelente
  
","October 27, 2019",Yes,Muy bien. Tal como lo describen. Funciona en Ecuador.,0
5.0,"Worth the buck
  
","September 27, 2019",Yes,It's a great purchase.  Phone works to my expectations.,0
5.0,"My new fav phone
  
","July 6, 2019",Yes,Great phone with useful apps. It is super neat and great to use. I love it,0
5.0,"100% recomendado
  
","August 1, 2019",Yes,Bonito telefono me encanta,0
5.0,"Lo esperado
  
","June 21, 2019",Yes,Todo de 10,0
5.0,"S10 is the best phone ever
  
","November 4, 2019",Yes,"Am over excited about my new phone, I love everything about my phone🤗",0
5.0,,"April 3, 2019",No,None,0
5.0,"Excelente
  
","October 1, 2019",Yes,Llego antes de lo esperado y en excelentes condiciones. Gracias,0
5.0,"best seller
  
","December 28, 2019",Yes,fantastic phone I love it,0
5.0,"Very good mobile. Superior technology.
  
","July 1, 2019",Yes,"It answers to our expectations. Price is still high, but it worths.",0
3.0,"price and quality of the product.
  
","July 1, 2019",Yes,personal use,0
5.0,"Great phone
  
","October 25, 2019",Yes,Good phone,0
5.0,"Right on time.
  
","June 26, 2019",Yes,Just getting to know it.,0
1.0,"The charger set isn't work for US.
  
","December 30, 2019",Yes,The charger set isn't work for US. Returned.,0
5.0,"Best cell phone
  
","June 19, 2019",Yes,All good,0
1.0,"It took four months to get my refund. This is horrible and I don’t why.
  
","November 24, 2019",Yes,Read b low,0
4.0,"Love my new phone.
  
","November 17, 2019",Yes,I like the phone because  I  can take clear pictures.,0
5.0,,"April 3, 2019",No,None,0
4.0,"Smart phone
  
","December 17, 2019",Yes,Muy buen producto,0
5.0,"Excellent !
  
","July 24, 2019",Yes,Very good !,0
5.0,"Best phone ever
  
","June 28, 2019",Yes,"Good phone works great,love it",0
5.0,"El mejor
  
","October 19, 2019",Yes,Uno de los mejores celulares que he tenido,0
3.0,"Good
  
","May 29, 2019",Yes,Good,0
5.0,"Excelente
  
","May 31, 2019",Yes,"Llegó antes del tiempo señalado, excelentes condiciones.",0
5.0,"Excelente
  
","June 26, 2019",Yes,Todo muy bien. Llegó antes de la fecha indicada.,0
5.0,"Todo ok
  
","June 23, 2019",Yes,Todo ok,0
5.0,"Todo bien
  
","December 6, 2019",Yes,Todo ok,0
5.0,"Me gustó mucho
  
","July 22, 2019",Yes,Esta perfecto lo malo es que tarda mucho para llegar,0
5.0,,"April 3, 2019",No,None,0
5.0,"perfect phone
  
","May 26, 2019",Yes,I like everything about the phone,0
5.0,"Everything
  
","July 20, 2019",Yes,Nothing,0
5.0,"Muy bien
  
","July 10, 2019",Yes,"Llego en buenas condiciones, genial",0
5.0,"Great phone
  
","July 8, 2019",Yes,It was not factory unlock as the description said,0
5.0,"N/A
  
","July 3, 2019",Yes,It was s good purchase,0
5.0,"muy buen producto
  
","August 5, 2019",Yes,cumplieron las espectativas,0
5.0,"Great phone
  
","July 8, 2019",Yes,Best phone out.,0
4.0,"Amazing
  
","June 19, 2019",Yes,I love this phone,0
5.0,"Very nice features
  
","June 8, 2019",Yes,Love my new galaxy,0
5.0,"really nice
  
","October 18, 2019",Yes,looks great,0
5.0,,"April 3, 2019",No,None,0
5.0,"It is worth the money.
  
","July 17, 2019",Yes,Great for playing and good for the sound quality.,0
4.0,"Feed back of Samsung Galaxy S10
  
","May 9, 2019",Yes,"very easy to use,light, nice tones",0
5.0,"Seller is the best
  
","August 9, 2019",Yes,Its samsung flagship. Didnt expect less,0
5.0,"Good
  
","November 10, 2019",Yes,So far so good...,0
5.0,"Excelente
  
","June 14, 2019",Yes,Excelente,0
5.0,"Love it
  
","September 2, 2019",Yes,All perfect! Súper recommended,0
5.0,"Excelente
  
","October 23, 2019",Yes,Excelente teléfono,0
5.0,"Love It!
  
","July 10, 2019",Yes,Love performance and love to have dual SIM,0
5.0,"Excelente producto
  
","September 10, 2019",Yes,Excelente funciona muy bien,0
5.0,"Todo ok
  
","May 16, 2019",Yes,Perfecto,0
5.0,,"April 3, 2019",No,None,0
4.0,"Easy to use
  
","June 18, 2019",Yes,Good products,0
5.0,"Perfect
  
","June 1, 2019",Yes,IT's Excelent the cell phoneThank You,0
5.0,"Buy it!
  
","July 25, 2019",Yes,It’s pretty and faster,0
5.0,"In Colombia is 300 usd more expensive
  
","July 3, 2019",Yes,I love all about this phone,0
5.0,"Yes
  
","June 3, 2019",Yes,Good,0
5.0,".
  
","May 11, 2019",Yes,love it!,0
5.0,"Por attention
  
","August 2, 2019",Yes,Por attention,0
5.0,"Ll
  
","August 28, 2019",Yes,Good,0
5.0,"fast processor
  
","May 10, 2019",Yes,battery life could be better.,0
5.0,"Gg bois
  
","July 18, 2019",Yes,Its gg,0
5.0,,"April 3, 2019",No,None,0
5.0,"I just want to get the phone
  
","November 9, 2019",No,My birthday is coming up,0
5.0,"Fantastic phone
  
","March 13, 2019",Yes,I never owned an international factory unlocked phone so I was a little skeptical about ordering it but I did and this phone is amazing. So fast. Works great with my AT&amp;T sim. No problems at all. Love it,46
1.0,"No AT&amp;T Internet access
  
","April 5, 2019",Yes,"I love the design and the speedy wireless access.  I am frustrated, however, by not being able to access the AT&amp;T internet.  I have been on the phone for several hours with several people and the conclusion is that this phone does not permit the an access point setting with an APN type: default,supl,mms,fota and therefore is not compatible with the AT&amp;T network.  Do not buy this to serve as an AT&amp;T phone.",19
5.0,"Galaxy 10!
  
","March 19, 2019",Yes,Exactly what I wanted! Price was great! I gave them some hassle about shipping taking so long but I am so happy! Great seller and customer service!,19
5.0,"Simly the best!
  
","March 14, 2019",Yes,"The best phone i have own. Period.and i own all other top of line phone like iphone xs , huawei 20 pro , one plus 6t .",16
1.0,"DOESN'T WORK!
  
","June 9, 2019",Yes,"I bought this phone to replace my old S8+ but it will not connect to the AT&amp;T network. The phone doesn't appear to support wifi calling, which is something I need due to the poor cellular signal strength at my home. I was able to make one call after setting it up with the sim card from my old phone, but it stopped working the following day. I did a factory reset and verified the sim card still worked with my old phone, which it does, but it will not work with this phone.",4
1.0,"Beaware
  
","May 19, 2019",Yes,phone not compatible with sprint or Verizon. wont know that until you open the package bought two at the time what a loss,6
5.0,"Great
  
","March 23, 2019",Yes,Great Mobile,7
5.0,"First-time Samsung buyer
  
","July 8, 2019",Yes,"Thoroughly impressed. And I'm not one to keep up with the newest smartphones, despite coveting them. I was originally planning to get the Huawei Mate 20 Pro but after becoming disheartened by the whole Google/Android/Trump Admn sh*t, I had to quickly find the next new phone for me because I couldn't stand holding onto my old one any longer (it was a Huawei phone as well--it'd been good to me).Low-key wanted to have a phone with that Snapdragon core since everyone raves about it, but truly no longer care because so far the Galaxy S10 has been a dream. I love love love it. My only two cons are the battery life draining a little quicker than I like for a new phone (I feel like Androids in general are just like this) and the fingerprint scanner and face recognition being a tad slow (it's my first time having a phone with biometrics, and its slow to me). Other than that I don't regret buying this.",2
5.0,"Great phone
  
","April 6, 2019",Yes,I now see that the price came already down quite a bit. I should have waited... But anyway. I wanted the Prism Green which is officially not available in the US and it looks awesome. Brand New phone in a sealed box. But it has a screen protector pre-installed which is actually a Plus. It also came with a 128GB SD card as a surprise gift which is also nice.  Now for the $750 right now it's a total steal.,4
5.0,,"April 3, 2019",No,None,0
1.0,"Box arrived opened. Looks like a refurbish.
  
","June 12, 2019",Yes,"Box arrived open. Looks like a refurbish. All the components were without the factory film. The device was with the films, but in some places there was an attempt to take them out. I thought I was buying a factory sealed product and it was not. I think I'll stay, but I should be given a good discount. Amazon should take this seriously, since I've been a buyer for some time. Thank you.",3
5.0,"Battery life is simply Amazing. Get it, you won't regret it.
  
","August 14, 2019",Yes,"If you are wearing sunglasses then it gets annoying but when you are not then it works great. I drive 12 hours a day and during day time in summer, I'm almost always wearing sunglasses until sunset. So until then my face recognition doesn't work. And I don't like fingerprint unlock as it means I have to tap on my phone screen and put my finger in exact position on the scanner, which I'm very bad at doing so while I'm driving a semi.On the other hand, battery life is amazing on this phone. Far better than my old phone s7edge which hardly lasted half day of minor use. This one on the other hand leaves me with 30% after all day of use on single charge. Not a big social media using guy. If you are driving around then the battery is used up a lot more than when I'm home. Camera is very neat and night mode and all the slow mo and 4K stuff is pretty cool.Display is absolutely gorgeous as you would expect from a Samsung device. In fact, I had to turn off the 4k resolution and use only HD version or something to quiet it down a little bit. As my eyes are still used to s7 display. Over all, I love this phone and Samsung as always been my number one choice for Android phones for a good reason.",0
5.0,"Premium design beautiful and powerful  Galaxy S10
  
","March 31, 2019",Yes,I'm thrilled with this amazing smartphone. It is the most advance. Premium design. iPhone is ugly in front this stylish Galaxy S10.,4
5.0,"Amazing phone!
  
","June 9, 2019",Yes,"I absolutely love this phone, the camera takes such amazing photographs!!! Everyone is amazed and gives compliments on the pics. I am now the designated photographer whenever I meet up with friends or family because everyone wants to take pictures only on my phone!The battery life is great, charges very quickly and lasts for a whole day before having to charge again.My fiance has had Apple iphones for most of his life, but he now wants to buy this same phone after seeing it from me!  I highly recommend, great purchase for a great value!",1
4.0,"Samsung 10S - Good Phone
  
","July 9, 2019",Yes,Setup was very simple.  I've been using the phone for about two weeks and it is a vast improvement from my iPhone 6.  I don't like Bixby...it interferes with photographing and I find that very frustrating but all and all...I like the Samsung 10S.,2
5.0,"I love it
  
","April 28, 2019",Yes,Perfect!!!,4
5.0,"Works perfect
  
","August 7, 2019",Yes,Buying unlocked phones on amazon is sketch af. So I would like to reassure you that this phone is not refurbished nor defective in any way. All the features work fine and you get regular Samsung updates. Comes unlocked and roots w/o issues. Why would you even consider buying same locked phone from a provider for 30%+ more?,1
1.0,"Phone has issues
  
","June 9, 2019",Yes,Dangerous living rural not knowing when phone will fail.  7 times now.,3
2.0,"The worst
  
","August 11, 2019",Yes,"Definitely not worth the money. Finger reader is just mission impossible. Battery life is so bad, that you need to charge 3 times per day. Get a Huawei P30 pro instead. Never again Samsung",1
3.0,"Don't put open line if it's not really..  just be fair to your customer
  
","November 3, 2019",Yes,"Got this phone last june, I ask if I can return it seem like refurbished but didnt have a chance to send it back..I remember it says open line, now I'm home I cannot used it.. need to unlocked.. disappointed to much",1
5.0,,"April 3, 2019",No,None,0
5.0,"Perfecto
  
","July 13, 2019",Yes,Muy buen producto lo recibi totalmente cerrado y con una memoria de regalo super bien el producto muy recomendable y funciona perfecto en mexico,1
5.0,"After two months phone is working just fine
  
","June 18, 2019",Yes,I've had it for a little over a month and so far it's working just fine. I'm using it for dual Sims but you can't add memory if you're using two Sims. Also some limitations but very minor when using dual Sims. Other than that performance has been as expected,0
5.0,"I'm very happy with it.
  
","November 1, 2019",Yes,Excellent cellphone. Has its quirks like most of electronic products. Cannot totally blame the phone as user error is sometimes to blame as well. Great price &amp; performance. I'm very happy with it.,0
5.0,"In love with this phone!
  
","November 18, 2019",Yes,This phone delivers. Nice screen. Lots of space. Good battery life. Wonderful features I didnt even know  I wanted. Love the fingerprint reader although sometimes it gives me a hard time.,0
5.0,"Samsung Galaxy S10 128GB+8GB RAM SM-G973F/DS Dual
  
","August 21, 2019",Yes,Two words: LOVE IT!!!!!!  It replaced my galaxy s7 Dual from the same company I purchased it.  I used it all over the world and the s10 will carry the s7 legacy and see the world as well.  Thanks,0
5.0,"You won't be disappointed
  
","June 12, 2019",Yes,Awesome phone for an awesome price.,2
1.0,"Not a new phone
  
","September 4, 2019",Yes,"The phone I received was not brand new.  It's covered in fingerprints, and the sticker on the box had clearly been replaced.",1
3.0,"From a light fall, screen was crashed in tow points
  
","June 5, 2019",Yes,"Too fragile, a 1 feet fall  and screen crashed",1
5.0,"Besttttt
  
","April 7, 2019",Yes,"There's no dislike, the hope punch is barely noticeable... The feel of it is awesome... Get a case lol one that compliments the design.",0
5.0,"Beautiful phome
  
","October 6, 2019",Yes,Beautiful phone I am so Happy it was from Dubai. Makes it easier to use. For me.,0
5.0,,"April 3, 2019",No,None,0
5.0,"Excellent
  
","July 7, 2019",Yes,"Fast, beautiful and solid. This phone works perfectly and is the perfect match for a Samsung smart home",0
5.0,"Lindo diseño
  
","December 7, 2019",Yes,Muy buen celular. Buena cámara.,0
5.0,"Great phone
  
","November 2, 2019",Yes,"Nice replacement for my old phone,  easy to set up",0
4.0,"Android to have
  
","July 29, 2019",Yes,Luv the functions on this phone,0
5.0,"S10, get it
  
","October 12, 2019",Yes,Great peoduct,0
5.0,"Awesome phone!
  
","July 23, 2019",Yes,Perfect phone for every day usage!,0
5.0,"You get exactly what you expect!
  
","June 7, 2019",Yes,No complaints at all and I'm very happy with my purchase!,0
5.0,"Just WOW
  
","May 2, 2019",Yes,"100% recommended, a powerful tool for everyday use! Gorgeous device!",0
4.0,"It dosent come with the regular wall piece
  
","August 13, 2019",Yes,Its a good phone works great i love it!!,0
5.0,"Effective..
  
","August 9, 2019",Yes,Good memory and storage,0
5.0,,"April 3, 2019",No,None,0
5.0,"Very quick delivery
  
","May 9, 2019",Yes,Excelent,0
4.0,"Great phone - delivered as advertised
  
","July 28, 2019",Yes,As advertised,0
5.0,"Very happy with my purchase
  
","June 26, 2019",Yes,Very good product for the price,0
5.0,"Súper rápido y gran capacidad
  
","December 29, 2019",Yes,Excelente equipo,0
5.0,"Very good item
  
","July 4, 2019",Yes,Need everyday to donwload twice the battery,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
5.0,,"April 3, 2019",No,None,0
