4.0,"5” vs 8”
  
","January 2, 2020",Yes,I had the echo show 5 and decided to upgrade. Overall I do like the 8”. Bigger screen is great. Improved speaker is a plus. The problem I have is it doesn’t hear me call “Alexa” and I have to yell louder.  Also the clock display need more customization like the 5”.  You can’t even put the date on there.  Only time and weather.  That bites bad.  Hope they do software update and fix this. As long as they fix these issues it will be a solid device better than 5”. But until then. My 5” is a better performer.,1
3.0,"Not What I Had Hoped
  
","December 31, 2019",Yes,"I decided to add an Echo show to my group.  I primarily want it as a sleep sound alarm clock, but I like the other features of Echo, too.  HOWEVER, the constant jabbering of things I should try or buy or check out is so stinking annoying!  I have found myself yelling at a box saying, ""Alexa, shut up and listen!""  and ""Alexa, I don't need an advertisement every time I ask you to do something.""  I have to say, if I had known how ANNOYING this machine is, I would not have bought it.  One final thing...as tons of others have said, I hate the messages at the bottom of the screen saying try this skill or that skill.  I really just want to be left alone, Alexa.  I am more than an entity to be advertised to, thank you very much.",0
5.0,,"November 25, 2019",No,None,0
5.0,"Now You're Talking
  
","January 8, 2020",Yes,"Loved the 5"" show, it was just too small.  Now with an 8"" screen I can see, I only want more. 15"" flat screen?  Love Amazon voice products.  Wish they had Alexa on my phone, the voice command.  Now we have to open the app. Soon I hope.  The show 8"" has a sharp n clear picture.  Love the way it plays the songs video.  Cooking is a breeze with the larger screen.Bottom line, if you like Alexa this is a valued addition to your Star Trek home of the future.",1
5.0,"Perfect Gift for Seniors
  
","December 30, 2019",Yes,"I purchased  4 of Echo Show8 and gave them to senior females in their mid 70s in hopes of improving their quality of life by being able to interact and be entertained. It is heart warming to see these ladies use this device’s features. Music lets them reminisce about yester-year, seeing family faces on screen let’s them feel connected, Alexa’s jokes give them topic to repeat later that day, the weather locally and internationally is useful and provides another current topic for daily discussion. We did sound checks throughout their houses and or nursing home room and were pleasantly surprised that Alexa could successfully hear and call the person the senior said. This is a great safety feature in the event of a fall.",0
2.0,"Unexpectedly annoying and not as expected
  
","December 14, 2019",Yes,The clock function on this is terrible. It only shows up in a tiny font on the upper left corner of the screen and the temperature is even smaller.  It is constantly changing so it's beyond distracting.  I purchased this thinking that it would be a larger version of the Show 5.  It definitely is not.  I'm very unhappy with this.,2
3.0,"Let down!
  
","January 6, 2020",Yes,I was excited for the echo show 8 and ordered as soon as it was released. After setting up and using for a few weeks I am overall disappointed as it feels more like a prototype than an 8th versionPros-Good voice recognition-Speakers are great-Works as a good clock-Works with RingCons-Overall choppy. Alexia can’t do a lot of things. Also freezes regularly and I have to unplug and plug back in-I wanted to use as a baby monitor with my foscam. I was only able to set up 2 of my 3 cameras for some reason as the 3rd camera wouldn’t discover. When I view  the camera it stays up for about 5 minutes then the screensaver comes on. It looks like there is no way to keep the display on so its basically useless for me-Doesn’t work smoothly with Nest as they are forcing me to migrate my nest account to google for it to work-Doesn’t integrate too well with Spotify. Very choppy.Overall disappointing!,0
5.0,"Great for the kitchen
  
","December 25, 2019",Yes,Dislike is I can't seem to get it to do one specific pic for the clock like I can on the 5.  I've been able to do it on 2 5's so maybe I just can't seem to find it on this one and can only find themes.Like is web browser to do pinterest for my recipes.Loves are the timer (it's on the display somewhere so it can be seen without asking how much time is left and there is a swipe up to dismiss...I've noticed it can't always hear you if music is playing or alarm going off).  Watching some TV with the boys while I cook dinner.  Displays weather from time to time and also my calendar.  Some of the things that pop up I could live without but it's not a big deal...glance and move on.,0
2.0,"Its a kindle with better sound.
  
","December 10, 2019",Yes,"Says it’s compatible with Netflix and YouTube. It is not, but If you want a kindle that plays good music. Then thats what it basically is. What’s up with the camera on the side, didn’t they learn from people’s complaints on echo show 5. Also why do people have to jump through hoops and navigate all over the web to find someone to guide them so the annoying suggestions get removed from lower part of the screen.  Stop making it so difficult for people to remove your advertising. We already purchased the item, stop using it to try to sell your stuff, its not right. Instead of teaching alexa to tell new jokes, teach it to understand common requests. Still needs work and if you have a kindle 7 or 8, use it instead.",0
3.0,"A couple of  issues
  
","December 24, 2019",Yes,"The display is nice, but doesn't add much functionality that I use. I thought I would use it with my Ring Doorbells, but it is too much bother and I just get up and answer the door. We live in the sticks and there aren't any security concerns here.This Echo will respond to requests even if you are 15 feet away and standing right next to another Echo. Also, my receiver will not automatically reconnect to the Echo using Bluetooth. I have to forget the connection on the Echo and re-associate it every time. It is a Denon receiver. I would occasionally have that problem with the Echo Plus, (once a month?) but most of the time it reconnected fine.  I have an Echo Show 5 that does not have that problem at all with an AudioEngine speaker set in my office, so the problem may be with my receiver.",0
5.0,"Great product
  
","December 3, 2019",Yes,Great addition to my echo dot household. Is able to connect to my Spotify when the echo dot isn’t able to. Helped me cook a recipe the other day. I’m sure I haven’t even touched all that she can do but such a great value. Picture quality is great. Sometimes it sounds like there is static but it is just intermittent and doesn’t affect the quality of the product. Sound quality is amazing. Perfect size for my small kitchen.  Highly recommend it!,1
5.0,"Easy to Use, Significant Improvement Over Echo Show 5
  
","December 14, 2019",Yes,"I have 3 Show 5 models in the house. Sound is nice, not great, and screen is too small for pleasant viewing. I find the Echo Show 8 to be a significant upgrade in terms of sound quality and visual experience. Those extra 3 inches make a difference for casual viewing. While the first 3 models took about 15 minutes to set up, this one, perhaps following the defaults I already established on my Echo 5 models, was ready to go in 3 minutes, rather amazing. We are using this model in the kitchen, and I have a feeling my twins are going to want one in their room. This has been quite a transition for me since I am a lifelong ""radio guy"" making the switch to Amazon Echo-tainment systems. Recommended",0
3.0,"Can't figure out how to make calls to another echo
  
","January 6, 2020",Yes,"I have multiple Alexa devices so I like this device simply b/c I use a lot of the features - lists, music, timers, etc.  However, I bought the show with the hopes of being able to make video calls to other Show owners.  But every time I try to make a call, it only calls the person's cell phone instead of their Show device.  I cannot figure out how to get it so that two people with shows can see each other ON THE SHOW.  The other thing that annoys me is that the design of the device means the camera is basically pointed at the ceiling.  You almost have to spend the extra money on the stand or else figure out a way to prop your device so you can actually see the person in front of the camera.",0
5.0,,"November 25, 2019",No,None,0
1.0,"HATE THE ECHO SHOW 8 -- WHY DO I CARE WHAT ""NIKE'S STOCK"" IS or a ""Star Wars joke""?
  
","December 19, 2019",Yes,"I have three Echo Show 3s for my home and purchased 3 others for Christmas presents.  ABSOLUTELY LOVE THESE.  Given my complete satisfaction with the 3s, I decided to go for the larger Echo Show 8 for my kitchen and bedroom.  I HATE THIS PRODUCT....H-A-T-E!!!  I cannot get the suggestions rotating at the bottom of the screen.  Why would anyone who owns this product need CONSTANT prompts rotating at the bottom of the screen -- SO DUMB!!!!",1
1.0,"Good if you’re only looking to get an hour out of it
  
","December 25, 2019",Yes,"Got the Echo Show 8 as a Christmas gift. Plugged it in and set it up around 1 pm. A little after 2 I saw it restarting out of the corner of my eye and assumed it was a software update or something. Except it kept rebooting, never getting past the amazon logo. After searching online and trying everything I could find, then chatting with Amazon for over 45 minutes, apparently I have a defective unit and can’t get it replaced for 2 weeks. This was a gift I wasn’t originally thrilled with as I didn’t see enough value in it compared to my echo dot, and now I’m down right annoyed and wish I wasn’t given it (not being ungrateful, just becoming more of a hassle than it’s worth)",0
5.0,"Alexa integration so easy my Mother-In-Law could have done it!
  
","January 7, 2020",Yes,"We live out beyond the suburbs in the rural hinterland with marginal internet connectivity. So we have chatted it up with the grandkids with Echo dots, thinking there was inadequate bandwidth for video. But Santa brought the Echo Show, so we gave it a go. Way to go! Literally, plug and play (no plug and pray required).  Very nice display with updated settings interfaces for personal configuration so all those negative reviews (mostly User Not as Smart as Smart Device (UNASSD)) appear to have been listened to and responded with this hardware / software release.Nice sound quality both for video chats and streaming audio. Nice shutter control to block the camera lens if paranoid or conspiracy theorist. Nice long (48"" maybe) power cable for flexibility in placement.  Camera appears to be positioned for counter top placement. We started on top of the microwave but the video chat only got the ceiling fan. Cleared a few inches of counter space and the camera angle covers us well.Negatives: can a review be only good things? Well, thinking hard, the two things we ""dislike"" are the plug end of the power cable takes up a bit of room at the outlet but we managed to squeeze it in; and the integrated camera / display / base unit is fixed - so you either need to be standing in the angle of view for the video chats, or tilt the Echo Show forward and place a pencil or ruler under the back edge to adjust the field of view.  It's not a problem when reading or surfing - only for the video chats.Bonus: I did not realize that the Echo Show would know about the Echo Dot we have upstairs. The first time the Grandkids called, the Dot reported ""call from the Bean"" so we knew to run downstairs and take the incoming video chat. Nice integration, nice online help that explains all the things you can try (or not).  Very pleased, even with some of the very bad ""Dad jokes.""",0
5.0,"Awesome in most aspects so far
  
","December 21, 2019",Yes,"My sister and I decided to get these for our selves and our parents. Since we live in different states and don't get to see each other as often as we would like. Also got one for my daughter so she can chat with Grandma and Grandpa, and also so they can see their Great granddaughter. Still haven't figured out if we can do a group chat / call, but so far so good.I would recommend getting the stand. The angle the camera is at pretty much looks at the ceiling.The sound and video quality is good. And it does flash news and ideas on the screen. Everything that an Echo is but with a camera.Set up was fairly easy and so far so good",0
3.0,"Bulky and glitchy
  
","January 9, 2020",Yes,"Have used this for few months now. Not sure if the item was returned or was new due to packaging. It wasn’t registered to anyone so I assume new. It is very glitchy - voice recognition makes mistakes routinely. We have to repeat many times. Once it takes you to what it thinks you said - you have to exit and repeat what you really want. That’s very annoying too. We like to play games on the device but also annoying when it asks every time if you want to sign up for a subscription on basically every game. We have the google comparable version - voice recognition, games, search is much better. They should Save the response from before and not ask again. It is bulky. Shaped like an old cathode ray tube tv. I guess much of it is the speaker/mic. Nice features being able to use as an intercom with other Alexa devices, play music. Connecting devices is ok with the app. Again google was easier and better. Switched to Alexa as we kept getting echo dots thrown in with purchases. I guess they caught us. The ask Alexa notices on the main screen - don’t bother so much. If you switch to do not disturb - it stops the notifications but then you can’t fully use the device. Hopefully future updates make things run smoother.",0
5.0,"great for kitchen
  
","December 14, 2019",Yes,"I had an original echo speaker I used for streaming music.  It spends most of its time in the kitchen area.  I decided to upgrade for the additional features.  It delivers, except the volume is not as loud as with the original echo speaker.  Perhaps because I have it sitting on the counter.  I have ordered a stand, maybe that will enhance the volume.  I am satisfied with the show.  For my screen saver I personalized it with Amazon photos.  Everyone who comes into the kitchen wants t linger if not for the music for the photos.  It helps me get through mundane tasks like cleaning the stove as it also connects with Amazon Prime videos.  I recommend this product to everyone.",0
4.0,"It has a decent size screen.
  
","December 28, 2019",Yes,"What I like about the Echo Show 8. What I most like is that it has a display. I already had a echo 1st generation and a echo Plus. I put off buying the echo dot due to it’s tiny size screen, so I decided to purchase the Echo Show 8 due it’s screen size and sales price which included a free echo dot. Naturally the Echo Show 8 does everything the other echos does, but it has the advantage of having a screen to see some features you couldn’t see on the other’s such as news videos when listening to your Flash briefings. You also have access t Tubi  (no account required) which is good if you done mine watching long programs on a 8” screen and others channels such as Hulu, NBC, Prime video, and kitchen all of which requires account linking.I also like that you can download pictures from your phone or Amazon cloud account and add them as background photos show.It’s also nice to have the ability to see the other person you call when both have echo devices with videos capabilities, leaving my phone free for other use.Resuming; what I most like of the echo show 8 is that it has a decent size screen which is the only thing that distinguish it from the others echo devices which does not have a screen. Voice recognition is no better then the others echo devices and I find the the sound quality is not better then the sound I got from my Echo plus even if it does have stereo 2.5” speakers on either side.What I most find disturbing of the Echo Show 8 is the Constance, annoying messages which appears at the bottom on the screen and which their isn’t any way to eliminate. Amazon please do a download update within the menu options to turn this feature OFF. It is stressing me out.",0
5.0,"Love it!
  
","January 10, 2020",Yes,"The kids bought me the Show for Christmas and I just love it!  A few years back, they got us the Echo Dot, which was fine, but it certainly didn't get as much use as Show has been getting!What do I like about it?1. The sound is great2. The picture quality is great.3. When I ask a question, the answer is on the screen as Alexa reads it. Great for someone with hearing issues!4. Most questions I've asked have been answered well. Sometimes I don't phrase a question quite right, I guess.5. It looks great on my kitchen counter and doesn't take up a lot of room.Any complaints? Haven't found any yet.",0
3.0,"Great, except for the stupid ""Try...."" at the bottom of the screen
  
","December 13, 2019",Yes,"This would get a 5 star if I could disable that.  There is lot you can change, but you can't get rid of the stupid notes at the bottom to try this or that.  They seriously need a software update so that those can be turned off.  I have my home display to be my photos and this huge lettering across the bottom of the screen is super distracting and totally unnecessary.  If you can't figure out things to ask it, you shouldn't own it.",1
4.0,"TRADE IN BAD BUSINESS
  
","December 13, 2019",Yes,"I am a fan of Alexa and the Echo community. So, it was a no brainer for me to purchase the Echo Show 8. It was especially a treat to find out I could trade in my first gen Show. I am one who keeps the original box and takes good care of my devices.I returned my first-gen Show in the original box, by the way, it was working when I unplugged it and put it in the box. I was expecting to receive $30 for the trade-in and received $5 because the item was not working. To my surprise, that was the response I received.I am very disappointed because that was not the case and I can't get anyone to listen to me or verify. I am not in a good place. I would suggest not going the trade-in route, you don't know how you will end up.",0
5.0,,"November 25, 2019",No,None,0
4.0,"very pleased
  
","January 10, 2020",Yes,"I am very happy with this Echo 8, but I didn't give it a full 5 star rating because I have found it hard to set up a few things.  We really purchased so we could do 4 way video chats with parents and 3 kids, we can't figure it out and haven't been able to find answers yet on how to do it.  I would like to see a feature similar to skype that you can add a persons name - only to this alexa device and call them.  I want to call my son on it, but only for him to answer when he is at home.  I call him now and it rings on alexa and his iphone - which then I am interrupting him.  I guess maybe its better resources to use for those technically challenged",0
5.0,"Highly recommend
  
","January 6, 2020",Yes,"I love my Echo Show 8.  The sound is EXCELLENT and mine is set at only 30.  I would like to make a suggestion though.  I love Lauren Daigle so when I ask Alexa to play her songs the words display on the screen.  I love this.  However when I set an alarm to music the word don’t display even when I request it.One more suggestion, I’d like the day of the week and the date to display on the home screen like on the Echo 5.  The Echo 8 doesn’t have this capability.Anyway the above can be added?Otherwise I highly recommend the Echo Show 8.",1
5.0,"A great upgrade.
  
","November 25, 2019",Yes,"Easy to get up and running. Love the current, time, weather and news information in living color",3
5.0,"Great addition to my household
  
","December 27, 2019",Yes,"I love this little unit.  I keep my Echo Show8 on my bedside table for use as an alarm clock. to view my Ring cameras, and to read my Kindle books, just before dozing off to sleep.  Why can't Prime members receive a minimal number of Audible books each month?I have an Echo Show5, that I keep on my desk to view the time, weather, and use to ask Alexa pertinent questions that I think of, while working at my computer.I have also noticed that the Alexa feature is ""learning"" the more I use ""her.""  BRAVO, Amazon!I use the Alexa app to make my shopping list, and can use it from my phone right in the store.  Saves me from making paper shopping lists, that seem to always get lost.",0
5.0,"Go with the 8 not 5
  
","January 2, 2020",Yes,"I bought this to compliment my Blink XT2 and I've read so many posts that it does not connect correctly, or only has audio feed but no video feed. Here's a few tips to get it to work properly. 1.) Make sure you have a strong wifi connection with proper bandwidth. 2.) Set your video quality resolution on the XT2's app to ""Saver"". There is a small noticeable difference in resolution/definition but if you want to show live video, this feature must be set to Saver mode for it to work. Until Blink or Echo Show updates it to accept high res. This is the only work around. The speaker is phenomenal, full amd rich that's comparable to the Echo itself. Go with the 8 rather than 5... better speakers and bigger screen. Hope this helps!",0
5.0,"Fantastic update to the original echo show
  
","January 11, 2020",Yes,Much larger screen then our old echo show. The sound is so much better from amazon music. We like that Alexa provides a nice shortcut for her responses after she picks up on certain regularly used commands. No skipping like our old echo show after playingmusic.  Sound quality great and we are now fully integrated with smart plugs and smart bulbs throughout our home. Very good impression of this echo show so far!,1
5.0,"Sweet spot for features and value of all the Shows
  
","December 1, 2019",Yes,"The Echo Show is my favorite IOT device. We have three first gens, two second gens, a five (don’t care for the 5 at all) and now the eight...love it! The second gen has been my favorite as the display and sound are the best. It’s great for a large open space. We have it in our kitchen. For most spaces the eight will be perfect. Great sound and display. Amazon hit the sweet spot with value and features on this device!",1
5.0,"Best value for your money in the Echo Show ecosystem
  
","January 2, 2020",Yes,"I've got all three Echo Show devices - full sized 2nd Gen, Echo Show 5, and now the Echo Show 8. I love all three of them, as each fills a specific niche in my home. Dollar-for-dollar, though, the Echo Show 8 is the best value. Uses the same resolution as the full sized model, and has comparable sound quality. Has all the same functionality as the 2nd gen, plus the added feature of having a physical camera cover, as opposed to the camera being software controlled on the 2nd Gen model. Fits nicely on my desk without getting in the way. The 2nd-Gen is the best of the lot, of course, but  the 8-inch model is a great choice on a budget.",0
5.0,"Awesome Smart Home Control
  
","January 7, 2020",Yes,We purchased this Echo Show 8 to incorporate our security system and other smart home products all in one place. We’re changing security platforms and the new one does not include a touch panel which we have become used to using. It sits in our living room. The speaker is pretty good definitely better than the initial echo and echo dots which we have in other rooms of the house. I like to listen to music on it often. It also works really well to Skype. Something I didn’t think I would use it frequently for. It’s nice for my son to be able to Skype with my parents without having to give him one of our phones. The screen is the perfect size.,0
2.0,"All around lacking
  
","January 12, 2020",Yes,"Where to start, it cant handle simple net searches only specific ones.  Trying to play a music video can be painful as well.  The whole house music is spotty since I added the show into the loop it now plays on 1 2 or all 3 devices depending on Alexa's mood I guess.... Not specific to this device but i noticed it after I got it I pay 14.99 a month for Amazon music yet more than half of what I was requesting Alexa was pulling from Spotify (If thats the case why wouldnt I just pay for spotify its cheaper).  I unplugged the whole lot tossed them in a box and am going to give the Google nest a shot at the very least I am betting it can do a simple net search.Positive note Echo's  do put out decent sound for there size",0
5.0,,"November 25, 2019",No,None,0
5.0,"Another great Alexa
  
","December 18, 2019",Yes,"Like our new Show 8 a lot. Sound is great, Screen is great. Drove myself a little nuts trying to set up bluetooth the old way through the phone not knowing there were settings onscreen that took care of that. I hate the ""Try this Skill"" suggestions but everything I found so far is an enhancement to the tall tube type Echo. I thought the Echo Dot was included but looking back Amazon wants to make sure you're paying attention and press a button to get one. If you're giving them away to Show 8 buyers then give everybody who orders a Show 8 a Dot. Bottom line is this is the best Echo so far and if you want an Alexa buy this one.",0
5.0,"Great Sound Quality, looks nice on my counter
  
","December 18, 2019",Yes,"Really love my Echo Show.I Have it in my kitchen and its so handy to get info on what I need like recipes, weather, questions about almost anything.The sound quality is excellent.I play my playlists and holiday music stations while cooking or having dinner.It links in with my other devices and also shows my Wyse Camera.It's a welcome addition to my other devices so I can use as an intercom and drop in on other devices or announce dinner is ready.Finding more handy things to use it for with the helpful tips.You can put it on do not disturb if you don't want the helpful tips to show.",0
5.0,"Perfect for a kitchen
  
","December 17, 2019",Yes,"Got the echo show 8 for my kitchen to keep me company while cooking , to face-to-face talk with my sister, to listen to music and look up recipes. I also have been using it as a weather reporter and a calculator. I also like the announcement feature.  Every day I’m finding more uses. So far I like it although it was a little confusing setting up the video calling. I would definitely recommend the echo show 8. It is a perfect size; any bigger and it would be intrusive on my countertop. Sound is decent; it’s no Bose, after all. I also have the echo show 5 that I use as an alarm clock, etc. in the bedroom. Love that one, too.",0
5.0,"Excellent  Device
  
","January 12, 2020",Yes,"I have not had any kind of ""show"" device before. I do have 4 other types of Echos in my home.This device exceeded all expectations.I knew that it would show my Ring doorbell video, and had good reviews for sound. But when every day I am discovering something new. I did a video chat with my sister who has a Show device. It can tell me the internal temperature of my room. It has an autodimming feature for night time, and shows a clock (I threw away my digital tableside clock I had for years). To say I am impressed is an understatement. It even showed the lyrics to a song I asked it to play!Great job, Amazon!",0
5.0,"Larger screen than my Show 5 which works better in the kitchen...
  
","January 6, 2020",Yes,Second Show for me. The Show 5 is on my desk and the Show 8 is in the kitchen and is easier to see when used for recipes and videos. I get my morning Flash Briefing now on this device and it has advantages over my Echo Plus. The main being a few of the segments have videos that are not able to be seen on the Echo Plus of course. I like the way the Show devices not only tell you the weather but give you a screen with a few hourly forecasts. The ability to see a short video on the recipe prep is also quite handy. I like to say Hi to friends in the morning while I am making breakfast and it is certainly better with video.,0
5.0,"Best Home Companion
  
","December 11, 2019",Yes,"I've been a fan of the two Echo Dots (one for each level of the house) we have, asking Alexa for local weather or the question of the day or any number of tidbits of information. I saw this screen version at my mother-in-law's home and knew I needed to add it to the mix, and boy am I glad I did. Not only do I continue to get all of the information/music/trivia I enjoy daily, but now I have a readout of the questions I've asked (just to make sure Alexa understands me) and of the information she offers me. I've also enjoyed the Art background that scrolls throughout the day, so in effect I get to visit my favorite art museums without having to travel any farther than my den chair. The quality of the screen images is superb, and the voice quality is sharp and clear. A great addition to the home!",0
5.0,"Works great
  
","December 14, 2019",Yes,"I love all the Echo products. I started with the little disc ones and now have progressed to the Echo 8 with one in each room  I like that when you use the Ambiant noise, the fabulous choices come on the screen for selection with Amazon Prime. Good sound for everyday radio talk, and very convenient to be in any room and be able to ask time, weather, recipes, talk radio, music streaming or meditation mode. There is an off camera button to slide on top as well as a sleep mode that will sense when the room goes dark and dim down for sleep. Alexa still has a lot to learn, over all this is a great price for all she does.",0
2.0,"Already getting glitchy
  
","December 28, 2019",Yes,"This is my fourth Alexa device so I am familiar with how they work and our house is very integrated with Ring, Philips Hue, Honeywell and TVs. Also connected with dozens of skills.  The Show 8, within a month is starting to not support tasks. Example: “Echo, play pandora” (says ok, starts playing no problem). “Echo, turn off music in 2 hours” (says ok and repeats time to turn off). Then will not stop at time confirmed. 2nd example: if I verbally ask to then turn off music it does not respond. 3rd example. I manually turn the volume all the way to zero but it will after a period of time turn up the value on its own. 4 example: there is no way to make the screen fully black, so if your sensitive to blue light it is still very bright in the room, even after using the night settings. Sunrise settings are terrible also. Returning.",0
1.0,"Avoid
  
","January 5, 2020",Yes,"Very disappointed, it doesn't connect to ring service through the skill, so I can't watch the ring cameras that I have around the house. That was one of the main reasons why I bought it. I have contacted Amazon about the problem and I have talked with a service tech that acknowledge the problems but was not able to solve them. I was told that they would keep in touch with me but after the second unsuccessful phone call I haven't heard back....Maybe Amazon is just trying to avoid a returnAs far as other functions,  voice recognition is quite good. Sound is good for a device of that size.The screen looks good but the response to any touch action is very slow. It needs a faster processor, I would rather pay more for a device that works smoothly and without bugs.",1
3.0,"Keeps dropping Bluetooth Connection to FireTVStick, no full screen clock
  
","January 2, 2020",Yes,"I have couple of Show5s and one Show 8. Overall  great package for the price, better (not hi fidelity though) sound than Show5. Couple of negatives based on my usage needs -Show5 has Clock faces that fill the entire screen allowing it it be used as a big Clock at night and able to view it from far. For some reason, these options are not available on Show8I planned to use this device as speakers for my FireTV stick and projector. It pairs well and FireTV streams sound to the device but  drops connection. It has to repaired back after rebooting Show 8 everytime. Which is very frustrating.",0
5.0,,"November 25, 2019",No,None,0
5.0,"GREAT HELP FOR ELDERLY
  
","January 4, 2020",Yes,"Love this. So much more useful than timers. I can turn different lights on/off and even schedule them. I can also control them with my voice or through the app in my phone.  I bought my parents these with Echos for Christmas. Because these make lights handsfree, they're perfect for elderly that need their hands for walker stability. They also love being able to use their voices to turn on/off their lights at night. I bought Echo shows to check on my parents too. I can sleep while listening to make sure they're ok after coming home from the hospital. Paired with the Ring doorbell, they can talk and see the nurses and caregivers.",0
5.0,"Good Quality Product
  
","January 8, 2020",Yes,"Love this thing. Keep it on the night stand. For one thing it doubles as a good looking clock radio for me plus working with our doorbell cam is great too. We can see who comes to the door, even talk to them through it. It does so many things, change house temperature, turn lights on and off, weather forecasts too many things to mention here  Have two dots in the house as well. Love em all.",1
3.0,"If not for ads, this could have been a five star product
  
","January 6, 2020",Yes,"I like the screen/display. Nice and vivid easy to look at, but also easy to see the never ending ""Try this with Alexa ad at the bottom. I find it ridiculous that Amazon has this on there without a way to get it off. Also ""Alexa is not so smart. Everyday I ask something and get a ""Huum, I dont know that. I am done with these stupid Alexa devices until Amazon gets the ads off, and these things can begin to answer more questions. For now all these Alexa enabled devices are more like eavesdropping machines more than a help. i.e...To this day I still cant get two or more Dot 3's to play music in a group.",0
5.0,"Definitely an upgrade over the old Echo Show!
  
","January 2, 2020",Yes,"This Show 8 has the same size viewing screen as the original Show I had in my kitchen (that just died after a couple years).  I like it a lot!  The screen resolution is much improved and the sound is great.  It IS much lower to the counter than the old one because the old one had the screen above a speaker.  I decided to move this one to my master bathroom and get the new generation Show 10 for the kitchen.  Since I know it will sit lower on the counter and it needs to be seen over a lazy susan, I purchased a stand to raise it higher.  I am quite happy with this addition to my Alexa-enabled home.",0
5.0,"Love it
  
","December 10, 2019",Yes,Bought an Echo Show 5 earlier in the year. Was using in the kitchen and I liked it. Wanted one for the bedroom. When the new 8 was introduced I decided to order that for the kitchen and move the 5 to the bedroom. Loving the 8. Nice screen display which I have displaying a slide show of my photo galleries. Sound is much richer than the 5. Subtle differences vs the 5. The 8 is more refined and seems to offer more display options. Works well with my Wyze camera system. I currently have 6 Wyze cameras inside and outside of our home. Can view any of them upon voice request. Nice feature. Very happy with the purchase.,0
4.0,"Nest Doorbell and Echo 8
  
","December 22, 2019",Yes,I really like the Echo 8. The reason I can’t give it 5 stars is because it doesn’t have 2 way audio with my nest doorbell. I don’t understand why it has 2 way with ring doorbell but not with nest? I think the nest doorbell is better I don’t want to change. I haven’t sent it back hoping Amazon will correct this problem. Amazon customer service was not helpful at all on this matter.,1
5.0,"I. Love. It!
  
","December 8, 2019",Yes,"What don’t I like or dislike? Hmmm... I love everything about my new Echo Show 8! The screen is a great size and clarity, the sound quality is beautiful, it looks great on my counter. My 2 1/2 year old grandson loves playing The Letter of the Day with Elmo from Sesame Street while we eat lunch, and it’s awesome that he can see the letters on the screen. It’s not just for music - there is all kinds of educational activities available. It also has a shutter cover switch so you can cover the camera, and you can turn off the mic if you want - good features for those concerned about privacy.",0
5.0,"Sounds amazing, wish it would listen as good.
  
","January 5, 2020",Yes,"Screen is great, sound is amazing, but the voice recognition is terrible (echo line wide) we replaced a dot with this echo 8 thinking the mic in our dot was going bad. Apparently it is just an echo thing in general now? Our first echo seemed too sensitive, anything remotely close to ""alexa"" would trigger it, then it started not picking up until I yell at it. The new one, along with our other 4 echos, all seem to have hearing issues. Maybe a firmware thing?",1
4.0,"So good, but deserves to be better!
  
","December 19, 2019",Yes,"I love this little thing. It has a good picture and really good sound. The UI is well thought out. The microphones pick up my voice, even when I whisper to test it's limits. I've connected and used my Spotify account for music. I've watched shows on it with Amazon Prime. Ahhhh, video. This thing is perfect to leverage video. I hope that Amazon is working with HBO Go, Hulu, and YouTube, of course. Content drives satisfaction of these devices and this screen based device deserves more video content.If give the hardware a 5, but the content gets a 3, selling in at a 4 overall.",0
4.0,"Easy setup!!
  
","December 21, 2019",Yes,I was able to add this to my home with no issues. I did have a problem at first showing one of my Arlo camera's but suddenly it began to respond. It does show too many advertisements but that doesn't bother me like the others who have reviewed this item. I don't constantly look at the screen. Nice to be able to see my camera's around the house. The reason I gave it four stars is there is tremendous latency connecting to the cameras. Everything else on my network responds fine but this device. I'm hoping for a firmware fix. I'll update this review if I notice any changes in the future.,0
5.0,,"November 25, 2019",No,None,0
2.0,"doesn't support the ""show and tell"" feature that other gen Shows support.
  
","December 2, 2019",Yes,"For some reason this doesn't support the ""show and tell"" feature that the Echo developers created in September that works on the 2nd gen of Echo Shows?? Why wouldn't a new gen product support features that work on 1st and 2nd gen products? Especially after they announced the new feature 3 months ago?The  ""show and tell"" feature was developed to help visually impaired users.",1
5.0,"Great Device!
  
","November 30, 2019",Yes,"This is my 2nd Amazon Echo device and I’m very satisfied with my purchase. The screen quality is amazing and the sounds is far better than I expected. I was running my music through a different device but the Echo Show 8 will now be my default player. I was contemplating getting the 5” screen but held out for the 8” and I’m very happy I waited for this to be released. The screen size is perfect, not to big and not to small. If you a little older person and tech savvy the bigger screen is definitely easy to view. Great job Amazon!",1
5.0,"The 8th show is groovy.
  
","December 25, 2019",Yes,"This Show has very nice scenery for nature. Last night I found out that when I turned my light out, the show became very dark. Great because I didn’t have to go back make that happen. I just received this and have to get used to it. Already I have learned that I need to find a way to get some kind of speakers. If you are listening to music with deep bass it has to be lower. I don’t think it can do well With the speakers it has. But for the size And price it is good. The product is great. I will learn more as I go. I look forward to doing that. The 8th show is groovy. I like it!",0
