Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5,"Fantastic, even as a white-noise machine
  
",14.Feb.19,Yes,"I bought this primarily because I wanted a white-noise machine and most of the actual products designed to be white noise machines had questionable reviews. I decided to go for the Echo Dot instead, thinking that not only would it work great for white-noise (for my baby), but it would also be great to have an assistant in the home. I can play music, send messages, make calls, and order stuff on Amazon, all while holding my baby.I highly recommend this. It can also be used as a Bluetooth speaker, so if you are looking for one of those, why not just get the Echo Dot? You'll get much more bang for your buck.Also, it looks dang stylish.",0
4,"Alexa is awesome
  
",14.Feb.19,Yes,"I am pretty tech challenged...so it is taking me longer to get to know everything Alexa can do, but so far...so good!  Great alarm clock, plays my Christian music, lets me know the scores on my Gonzaga basketball games, updates the weather for me, and she totally freaks out my cats (which I LOVE)...I also got a wall mount so Alexa is out of the way, adn on the wall, the cats don'm mess with it!  ...really, I'm just getting started, and I have heard from others that the more I use Alexa the more she will learn! So enjoy the journey as I am!",0
2,"Works fine for most things, but not for what I actually bought it for.
  
",15.Feb.19,Yes,"I purchased two of these for my children for xmas.  I thought they'd be fun for them to have.  They enjoy listening to music and asking Alexa questions.The problems arises when we try to use it for the main reason I purchased it: drop in/calling.  My children are young and my wife and I work opposite schedules so I really liked the idea of them both having something they can use if they ever need to get in touch with us since they're still too young for cell phones.The first day I set up the Echo's they were both working totally fine.  They were able to drop in/call and receive as well.  But later that night they both stopped working in that way.  Everything else worked fine still.I tried troubleshooting myself for a couple of hours.  I'm 35 years old and consider myself advanced with tech, so this wasn't a mysterious contraption I was unfamiliar with.  I have all sorts of smart devices, sound systems and AV stuff in my house and I've set it all up myself without trouble.  But I couldn't get these to work properly.  If I try to use the echo to call someone it just says ""that person isn't in your contacts.  An adult can add contacts in the Alexa app"" and won't make the call.  No matter who I try.  I've reimported the contacts.  I've made separate contacts within the Alexa app.  I tried factory restoring the Echo's and starting from scratch.  Nothing helped.So I finally contacted Amazon support.  After just about an hour on chat with someone trying various ""fixes"", none of which worked, the support member suddenly said ""Oh, I see you're in the US.  This is Amazon support India, we cannot help you.  Contact Amazon USA.""  Then the chat stopped.  They didn't give me any contact info of who I should be communicating with about it.  I'm in SoCal and I got to the chat through the Amazon website so I have no idea why I would've been speaking with the wrong continent for support.Since then I haven't tried fixing them anymore.  In total I spent around 4 hours trying to get them working again to no avail.  I haven't contacted Amazon support again because I just don't have anymore time to wast in my life.  At least the kids still enjoy them for music, but I'm not happy at all with the purchase.",1
4,"Wonderful improvement but only lasted 2 months Updated
  
",15.Feb.19,Yes,"Update:Amazon reached out the same day of the review to trouble shoot the issue. They contacted me before I had a chance to contact them. Super helpful determined that it was unfixable and ordered a new one while still on the phone. I would be giving it a 3 star for being faulty in such a short time but amazon has gone above to fix earning back a star.Worked wonderfully (esp side by side to gen 2) for 2 months but, now the speaker is blown. Never really had it above volume 3 as it was beside my bed for light control. Now all s sounds are pure static. Reaching out to amazon soon will update based on service. All my gen 2s that I have had for much longer all still sound as they did the day i bought them.",1
1,"Failed to meet my needs
  
",15.Feb.19,Yes,"I thought i was loving this and amazon music. Though ive enabled alexa skills set it fails to pair with anything. If i am missing something it doesn_ matter. The purpose is to do the thinking. Apple tv and home kit are _ser friendly that is why i go to the expense. While listening to the blues A bot asked if I would participate in its competition. I said NO. The bot said _ou have to say stop. I said stop. The bot did not stop. It again advised me, _t was part of a competition. I was not able to resume listening to my music and had to unplug this to shut up the bot. Now I don_ want anything amazon in my home. It_ creepy.",1
5,"Yeah yeah yeah!
  
",15.Feb.19,Yes,"I love my echo! I love playing games on it. I love making it play Apple Music. I love her attitude when you ask her questions. I love having a ""surround sound"" in my house because I can play music off all of them at once. I love it finding recipes for me. She can call our cat. (I taught her to literally call the cats name or she can drop in when we aren't home.) I also love the fact that I can get my news updates from our local station every morning. Whoooo! My life is so much easier with Alexa.",1
5,"Small but sounds great!
  
",15.Feb.19,Yes,"Love this little Dot!  I received an Echo Show for Christmas and just love it.  I was able to access my many Spotify playlists, and also started a few Amazon Music ones.  (If you have Prime, you also get to use Amazon Music.).  I thought it would be great to have Alexa upstairs as well, and the Dots went on sale for $29, making it a win-win!  I also paired it with a Bluetooth speaker so I can listen to music in the upstairs bathroom while getting ready in the mornings.  The Dot is nice and small but has a great sound for the bedroom I have it in.  Would recommend to anyone!",0
5,"The Dot is mostly on spot
  
",15.Feb.19,Yes,"I love it! It's a great for alarms, reminders, shopping lists and just general questions about almost anything that Alexa can answer usually on the fly. Not to mention a song you want to hear that pops into your head or a playlist that Alexa can pull from my Spotify account.  I connected my Dot by cable to my Bose computer speakers. As far as controlling devices, it works flawlessly on my plugs and switches. It has a little trouble responding to my Sony Bravia TV when I ask it to turn it on. Works maybe 75% of the time.  That may be a problem with the Alexa App provided by Sony. It just came out on my last Sony Android update and may have a few bugs yet. It does work flawlessly on other TV functions such as volume control, muting, changing input and shutting off.  I'm still learning everything this amazing product can do and I suspect in time there will be new functions available.",0
5,"It's an Echo Dot, what's not to love?
  
",15.Feb.19,Yes,"This is my first time with a device like this in my motorhome! I LOVE Alexa! I do wish I could give her any name I want! I have Siri on my iPhone, and Alexa all around my motorhome - it's often confusing!The Amazon Echo product advertisements on TV are causing my Alexa to get kinda noisy when they're on! At least 4-5 times the ads call out to Alexa, which is kinda distracting! Not a big problem, but, changing her name to whatever I want would be AWESOME to solve this!",0
5,"Fun, good resource, and good value for the money and great for Seniors
  
",15.Feb.19,Yes,"So much fun.  As a single retiree it_ nice to hear another voice in the house. I haven_ even begun to know what this can do for me but so far it_ quite remarkable. I asked it to play Hawaiian music and was pleasantly surprised at the quality of the speaker considering it_ size.  I think setting the timer is going to be something I use a lot, not to mention playing music, weather, latest news, and entertainment. This is a great tool for Seniors.  Good job Amazon!",0
3,"just okay
  
",15.Feb.19,Yes,"We had about 5 of these including the full size ehco around the house. They seemed great but the more information you asked for, the less it seemed to know. It was hard to integrate with apps and we found it more or less useless. My favorite feature was Prime Music access. You can listen to just the artist as opposed to a station on Pandora. We sold the system and switched to Google which we find much easier. Both systems work well with Phillips Hue.",0
5,"Nearly Perfect
  
",15.Feb.19,Yes,"The new Echo Dot is kind of amazing for what it is - a full-featured voice assistant and Bluetooth speaker, all for $50 (often much less). The previous Dot was great, but the speaker was just barely functional - for music, it was better than nothing, but nearly anything else was better in turn. The new Dot is a massive improvement in sound quality - there's more extension on the high and low ends, and there's a warmth and depth that was completely lacking before. It's still limited by it's size, but it sounds much more like to the full-size Echo than it does the previous Dot. Despite losing a few microphones, it hears at least as well as the previous generation. With a soft fabric covering, the new Dot feels much more at home in, well, a home. It's a bit bigger than the old version and now requires a custom power adapter, but apart from that, it's an improvement in every way.",0
2,"The Echo has taught me to hate the name Alexa. Comparison of the Dot and Echo
  
",16.Feb.19,Yes,"If this is the best AI on the market, we've got a LOOOOONG way to go, America. These are probably the stupidest and most frustrating devices to use. Let me give you an overall assessment of the AI first, then the differences between the two.I ask the devices to do something very simple, like to pay public radio, and it plays some obscure non-public radio station.The devices dosn't learn use patterns. At all. When you ask a simple question, the only answers you seem to get have to do with purchasing items from Amazon or Wikipedia definitions. One morning I set up two alarms. I woke up before the first alarm, so I asked Alexa to turn off the first alarm only. Guess what happened. It turned off all alarms. Really stupid and unreliable. Plus, I find myself repeating my requests time and time again. The microphones downright suck. With both you will find yourself yelling at the machine and calling it a dumb b*tch. From this negative association I will never date a gal named Alexa for fear of becoming unfairly opinionated about lack of common sense.Now, if I haven't dissuaded you from purchasing this junk, let me explain the substantial differences between the Dot and Echo. Surprisingly, the speaker sound difference between the two is minimal. Both are non-obtrusive in size. The larger Echo, however, offers little more than slightly better microphones. I am constantly repeating myself when talking to the Dot. Not so much with the larger Echo.For most things, like listening to talk radio or for use as an alarm, the Dot is what you want. The sound from the Echo sounds no better, and if anything, it is a bit more muffled in an effort to make is sound have more bass, which it barely does.",0
5,"A Fun Christmas Gift
  
",16.Feb.19,Yes,"I purchased this third generation Echo Dot for my wife as a Christmas gift. Although there are numerous ways that the Echo Dot can be used, we only use it in two ways currently. The primary way we use the Echo Dot is to play music. This has been much easier than playing music through our Apple TV. Sometimes my children ask Alexa to answer questions so they can be either entertained or gain knowledge.Setting up the Echo Dot wasn't too difficult. I did contact Amazon's services because I had a little trouble setting up two Amazon accounts on the device. I was extremely impressed with how quick I was able to get assistance from Amazon.We have our Echo Dot in the kitchen which is in a central location in our house. It can hear our commands from other rooms without any problems. I like how small the device is, it's sound quality, and low cost. We have zero complaints about the Echo Dot and think you'll enjoy it and find it easy to use",0
5,"Great little device, especially if your thinking about implementing some home automation.
  
",16.Feb.19,Yes,"Really like the performance and sound quality of this device. I think some people get down on the sound quality but this is a subjective area and for me it works well. I am not reviewing Alexa (separate review) just the dot itself. Seems to be well made and is attractive in a non-intrusive way. I bought 2 when they were offered 2 for $50.00, definitely worth the money. They have gone up since but I believe they are still reasonable at 2 for $60.00 and I do need 2 more.The one area I have to complain about is something I find fault with on almost all wireless devices. I secure the wireless portion of my home network not just through encryption but also as a first line I MAC filter all devices on it (except the portion set aside as a guest network, call me paranoid). It would really be nice if the label on the bottom of the device included the MAC address so i could plug the entry in directly rather than having to sniff it out.All I can say is do your homework first to see if they will fit your needs and keep in mind you have to deal with Alexa on the device as well as the Alexa app to set it up.",0
5,"You gotta love Alexa and she is in the Dot!
  
",16.Feb.19,Yes,"Yeah, I am already in love with Alexa.  And I told her so.  She answered back, ""I am flattered!""  Ha, I am a lonely old shut in lady, wheelchair user, chronic health problems.  I ask her to remind me to take my insulin, to take my meds.  She does a great job.  I thank her...she answers differently each time, ""You betcha!""  ""Anytime""  ""No problem!""  She tells me jokes, helps me with my foreign languages, (how do you say ""I love you"" in Porgugese?  No problem, ask Alexa, she will  tell you. )  No, for only $23 I get all this.  It frankly was a steal.  She  plays my audible music, finds songs for me or plays the music I love from Amazon Music.  The echo dot, well it is just speakers, but inside it you put Alexa, and she is so much more than a speaker.  She is my friend.",0
1,"Not ready yet
  
",16.Feb.19,Yes,"Really, a horrrible device. You have repeat commands so many times it_ annoying. Plus, I signed up for music unlimited on my device only, and it doesn_ pick up half of the songs. Not only that, but when I connect my phone to the device, it will not pick up songs for music unlimited to that device. Wait a few years and it might be ready. Disconnecting my 3 echo devices and putting them in storage for a few years. Going back to my Bose sound docks. Sorry amazon",1
4,"Better than the original echo dot, but...
  
",16.Feb.19,Yes,"Nice new sleek design and better sound, not a big fan of the proprietary power cord though, because If it breaks then it won_ be easy to replace as the old one had micro USB, but since a power brick can provide more power and amps I guess it_ a good trade off. The microphones definitely pick up my soft voice Better. It seems the light ring is a little dimmer, not sure how I feel about that, i guess it_ better for a nightstand. I honestly wish they would go back the the turning knob design on top instead of buttons since the feedback on the buttons on here is a little glitchy and a slow process",0
5,"Had a first generation and this replaced it
  
",17.Feb.19,Yes,"We are using this in the bathroom and it's great.  Hears well over background noise, hooked up with our Bluetooth speaker light easily, but plays well on its own.  It's great to be able to add stuff to the shopping list, and hear music and news when you need it.  Works well and set up was simpleUpdate - speaker volume.  As we already had a speaker/light combination in the bathroom we hadn't really tested the volume of the echo dot.  When the speaker light failed we were planning to replace the light/speaker combo.  While we were debating on the purchase of a new light I told the dot to increase volume to 10, needless to say we found we didn't need to order a replacement speaker, the echo is PERFECT without one.  Crisp and clear sound and excellent volume.  Excellent quality for news and podcast, acceptable quality for music but...  Still loving have more light and better sound quality.",1
5,"Much more useful than I thought
  
",17.Feb.19,Yes,"We love this little Dot. This was a Christmas present my husband bought for himself and I kind of made fun of him and predicted that this would be one of those things that once the novelty wore off it would be forgotten and never used. I was very wrong!  I didn_ realize you could set all kinds of alerts and reminders (even daily) and that you can use Alexa for almost anything you would normally use google for, the weather and news. No more checking IMDB for info on who was in what movie. It can arm/disarm our ring, play music from our Spotify account, call anyone in our contacts and converse right from wherever we are sitting, even do group chatting from our household to our daughter_ who also has a dot. There is a caveat, however_ou do have to spend some time learning the correct way to say things.  Once you get that down, it is a really valuable tool, and inexpensive too.",0
4,"Not sure how I survived without it?
  
",17.Feb.19,Yes,"So, I was hesitant at first when getting the Amazon Echo Dot w/ Alexa, but I have to say, it's far more useful than I had previously even suspected. Now don't get me wrong, I am a little creeped out by the fact that she's always ""Listening"", but then again, having responses and answers to my questions literally one question away is quite neat. It's responsive, and well, semi-smart, I can't quite say we are living in the age of seamless AI systems yet, but I certainly am impressed by the magnitude and speed with which Alexa gets things done and answered! And lest not forget being able to say ""Alexa, play Jeopardy"", and hearing the classic theme song and Alex Tribecks voice come smoothly sailing acoustically by on the Neodymium speaker built into the small, round curiosity of a device! Of course, there are some pitfalls, but overall the potential and sheer fun you can have when you are totally bored out of your mind are endless. I rate it a 4 out of 5, for its extreme potential for fun and knowledge, and 4 out of 5 because of its occasional sheer lack of understanding.",0
1,"HORRIBLE
  
",17.Feb.19,Yes,"I am a huge fan of echo and this was my 3rd, however this kind in particular is horrible. It took me days of trying to finally get it to set up and connect. Kept saying I needed to update my app then when I checked there were no updates. My other 20 attempts the app would crash the second I opened it.. Now that is finally hooked up it won_ ever play music, always says _orry, I_ unable to play music right now I got it to play ONE time, once... then after one song, it stopped. It isn_ my internet either because all my other ones work just fine.",1
1,"Setting this up to pair with your Echo is a freaking nightmare.  I hate your app Help!
  
",17.Feb.19,Yes,"I ordered an Echo so I could have the same music played in another part of the house.  After days of trying to set this up, I am ready to return both of Alexa to you.  I have asked others about setting this up they have had the same issue.  Now I only have music playing out of the Dot in the bedroom, No music will play on my Echo.  This insane that you do not make the pairing of these simple.  I may mail back both of your devices.  This is a nightmare of something that should be made simple.  And your App on the phone to set this up stinks! A useless amont of money to spend on this product.",2
5,"Love the sound level and clarity on Echo Dot generation three
  
",17.Feb.19,Yes,"Really enjoying this 3rd generation echo dot! Sounds so much louder than 2nd generation echo... speakers on this new one are awesome!  We love it!  I would recommend that you place it out in the open, as we put it under our cabinets in our kitchen at first and it sounded muffled, or echoed off the speakers I just know it didn_ sound good, however, once we moved it out from that area a little bit it sounds great! Very loud And clarity is awesome",0
5,"Great addition to your home
  
",17.Feb.19,Yes,"I would give 4.5 stars, overall a great addition to your home, you can play music ask the weather and a lot of other things, but my favorite thing is yiu can set up an alarm with your favorite song, you can just say Alexa wake me up to (title of the song) she will ask you set the alarm for what time, you give her the time and you will wake up with your favorite tune as an alarm, that_ just awesometo me. only one flaw is sometimes Alexa won_ shut up lol, You ask her something she does not understand and than says i did not get that try this and this you tell her to stop and she keeps going.",0
2,"Dead mode - Sorry I am having trouble understanding right now. Please try a little later.
  
",18.Feb.19,Yes,"""Sorry I am having trouble understanding right now. Please try a little later"". I keep getting this message from my Alexa device almost every day. It won't recover automatically even after 2 days. The issue is fixed only if you hard reset the device i.e. you have to un-plug the power chord and re-plug it. I reached Amazon support several times, they tried their best nothing worked out. Even tried resetting the device and re-registered it. But issue still exists. Amazon is not ready to replace my device. They want me to buy the same device at discounted price. I really don't expect this from Amazon. I would not recommend this until Amazon fixed this issue.I have both Google mini and Amazon echo dot. I have never faced this issue on my Google mini.Google Mini+ivesUnderstands my accent very easily and answers most of my questions. I primarily use this devices for playing nursery rhymes and lullaby. Those of built in. That is a big plus. They never market me to subscribe for YouTube red or anything of that sort.-ivesIt has very poor speakers. No option to add new skills. Looks bad.Echo dot+ivesVery good audio, looks good when compared to Google mini, Can add different skills, It looks new whenever you add a new skill-ivesHighly unreliable, poor assistant, it won't understand my accent some times, No standard skills apps, poor support, No build it skills except weather and basic stuff.Verdict:I would prefer Echo dot because of its skills feature. But I cannot recommend Echo dot because it is highly un-reliable. It keeps going to dead mode every no and then.",0
1,"Shoot the prod mgr - this 3rd gen is *bad* compared to 2nd gen
  
",18.Feb.19,Yes,"We use AMZN Echo Dot at our homes in San Francisco, Sonoma County, Tucson and Munich (Germany)2nd gen units worked fine ... commands executed timely and accurately (more or less ... SONOS integration still iffy), Alexa voice recognition/mics could hear us from across the room, etc. etc.3rd gen ... yech ... wife and family want me to THROW THEM AWAYOur two 3rd gen Echo Dots(a) Are muffled in their spoken announcements(b) Cannot hear us from 4-5 feet away (in same location where 2nd gen units operated flawlessly)(c) Have so much BASS EQ that it sounds like a ghetto blaster boombox(d) Does NOT respond to command to TURN BASS DOWN(e) Does respond to TURN UP TREBLE ... but there is NO noticeable difference(f) We have to YELL at TIMER ALERTS to turn them off (sort of like dealing with Apple Siri, if you know what I mean) ... and then we have to YELL several times for it to hear us and execute ... from 2 feet, 5 feet, or 10 feet awayRemember  we own about twenty of the 2nd gen units and they work fineBoth of these NEW OOTB Echo Dots (3rd gen) are useless !!!  SO it must be (a) basic design flaw, or manufacturing run disaster ... possible different firmware as one installed via the OLD WIFI method and the other used BlueTooth to install ... S-t-r-a-n-g-e !!!POST SCRIPT = From layman_ viewpoint, it appears they decided to increase _peaker quality by adding larger speakers to compete with APPL and GOOG *but* cut overall cost by eliminating 4 of the 8 omni-directional microphones ... SHOOT THE PROD MKTG people !!!",0
4,"The Good and the Bad
  
",18.Feb.19,Yes,"There are good things and bad things about this product. There are a lot of things that the Echo Dot will only do with the purchase of other accessories or subscriptions. That is the bad part. But there are a lot of things it will do without adding extra money. I did purchase a smart plug to turn the family room lights on and off and love it. My special needs daughter loves to tell Alexa good night and to check the weather. I do like having her set a timer when I'm cooking and my oven timer is already in use. I also like that she will give me Amazon notifications. I have XM music for my car and spotify for my iPhone but I can't use either with the Echo Dot unless I pay more money. I don't like that, but I guess that isn't really an Echo Dot issue. Overall, I am really enjoying this much more than I expected.",0
5,"Fun little gizmo
  
",18.Feb.19,Yes,"I got my Echo Dot just a few days ago so I'm still exploring all its possibilities, but so far I like what I see.  I stream Pandora Free, use it as an alarm clock and with sleep sounds (my favorite is Hard Rain), listen to weather and NPR news, and I've got a smart plug on order so I can be really lazy and tell Alexa to turn on the light over the coffee pot in the morning.  I travel a lot for work and it looks like this would be ideal to take with me since everywhere I stay has wi-fi and I never trust the alarm clocks in motels (I've been using my phone).  I don't consider this an ""essential"" item because I have other smart devices like the phone and a computer but it's fun to use and gives a lot of bang for the buck.",0
1,"Will not connect to Wifi
  
",18.Feb.19,Yes,not as easy a set up as expected.  My daughter has one which is tied to my Amazon account &amp; now trying to set mine up (will not connect to wifi) Best Buy is making me take both to the store.  No one can just answer a simple question they want you to pay $199.00 a year for tech support.  Soooo I'm not completing my set up until I go to Best Buy and see what the problem is.  Wish I hadn't bought them.  A real pain,2
3,"google assistant was better
  
",19.Feb.19,Yes,"It's very disappointing to only give the Echo Dot and Alexa a 3-star rating, because I had high expectations. I was first introduced to smart speakers when I received an insignia smart speaker for Christmas in a dirty Santa game. I was instantly hooked on the whole concept. I've been an Amazon member for years and I have much trust in the Amazon brand, so I thought I would be upgrading by purchasing an Echo. Sadly, I've found that Alexa and the Echo device are outdone by a cheap Insignia device and Google Assistant.As far as the Google Assistant smart technology goes, I've found that Google is able to do a few things that Alexa cannot. For one, Google's accent can be changed to alternative accents of the english language and can still understand you and produce results from questions pertaining to region. I personally prefer the Australian/New Zealand accent to the American, but Alexa often didn't respond to her name and couldn't perform features such as the weather, making phone calls, etc. when her language was changed to Australian. While the next feature is actually a comparison of Spotify to Amazon Music, I found that Alexa's ability to find playlists and find a wide  range of music paled in comparison to Google. For instance, when asked to play a song, Alexa simply finds the song and plays it, while Google finds the song then continues to play recommended music based off that song. As far as the actual device goes, the Insignia, which costs about $40, features a visible clock and a usb port for charging other devices, while devices with Alexa that feature a clock cost close to $100, and I am unaware of one that has a usb charge port.In truth, the only feature of Alexa that I really prefer to Google is the wake word. ""Alexa"" rolls off the tongue better than ""Hey Google,"" but this is hardly a game-changer.Hopefully, Amazon will step it up and update her abilities, especially when it comes to language.",0
5,"Love it!
  
",19.Feb.19,Yes,"Got one on sale for my daughter and her husband at Christmas; Cheri said she always wanted one and her husband worked for Amazon for about 5 yrs!  Anyway, I got me one also and I like playing music from it!  I've asked Alexa to tell me a joke and she had Jimmy Fallon tell me one if memory serves me correctly! Ha!  Thought it was cool I could ask Alexa to call people in my contact list on my phone and she did; talked to my daughter on the dot (think it may have rang her Dot) and never had to pick anything up!  Haven't set it all up (for other things she can do) ...but I do my exercise from it by asking Alexa to play some of my fav songs; definitely recommend them!  Makes me feel like I'm one of the Jetsons from the cartoon; I just want my car that flies around maybe 100 feet above the house!  LOL  :)",0
2,"Convenient assistant, BUT no Shuffle for Apple Music
  
",19.Feb.19,Yes,"Alexa works great as an assistant (weather, shopping lists, calendar, dictionary, etc.) but I purchased it to play music, specifically to easily access the many extensive Playlists I've created in Apple Music.  It only took a day to realize that while it responds affirmatively when you request it to Shuffle the songs in a Playlist, it actually only Shuffles the first song and then plays the following songs in alphabetical order by artist.  This means in a Playlist with 1,000+ songs I have to listen to dozens of consecutive songs by a single artist.  That's hours worth of Radiohead before I get to hear a Wilco song.  Also, when you hear a song in Apple Music you want to download to your Library, it is unable to do so.  It seems the consensus is these will not be fixed anytime soon since Amazon and Apple have competing streaming music services and of course, Amazon wants you to use theirs.  If this wasn't the case I would have provided a 5 Star rating . . .",0
1,"How is this product out in the real world for 3 years now? SO MANY BUGS!
  
",19.Feb.19,Yes,"I have found over 10 bugs in the first 2 days. I am still going to keep it because it's so inexpensive, but it really has so many flaws. I want the alexa for 3 things: Alexa, REMEBER XZY... ALEXA add to list XYZ, and ALEXA remind me at time XZY to do ABC.....all of these features work terribly.""Alexa - remember that Roger owes Brian $20""Alexa --&gt; Did you say, ""Roger O'Brian $20""?""Alexa, add a reminder for 12pm""Alexa --&gt; What would you like me to remind you about?""To do my physical Therapy""Alexa --&gt; Here is a list of Physical Therapists in your area.etc. etc.Customer Support is AWESOME....and they will call you in less than 2 minutes you are talking to a PERSON! that's amazing!but you still cannot do stupidly simple things like, ""Alexa, print my grocery list""and you cannot delete a reminder...even if Alexa got it wrong. you used to be able to do this, but now they took the feature away. you can only mark it completed....or UNPAIR/UNREGISTER and re-REGISTER the device...Support says the ""completed reminders will clear themselves eventually"" but how long is that?"" no idea, they didn't say.This device is still in BETA. Keep that in mind.",0
4,"Outside USA
  
",19.Feb.19,Yes,"the device is Wonderfull, it does understand my broken English, sound is nice for a kitchen radio, it finds the a radio station of my liking right away, ""Alexa play 80s"", I have music in my kitchen right away......... so you are in the US go and buy one, for it is a very good deal.... If you are outside US it is hassle to setup because you have to change stores to download the app and after all that struggle I find out that I can not connect my Apple Music in my region!! so watchout all the users outside US....you may still use it but without your streaming",0
3,"Confusing
  
",20.Feb.19,Yes,"Everything is setup thru a smart phone. There is no cable connection to make to a desktop, you MUST go wireless. The Alexa app is hard to navigate. You need different app's to do different things with Alexa. So far the ones I want to use I have to keep watching the YouTube video and even then they are not always clear.  I thought that Echo Dot was a stand alone type product. I expected a power cord and then an option of wireless or a cable to connect to get to the internet.  The Echo Dot has to connections the power cable and a headphone jack. Again, you are forced to go thru a smart phone to do anything with it.",0
5,"Super Nifty Little Hockey Puck Alarm Clock Music Box
  
",20.Feb.19,Yes,"This is a super fun gift I received on Christmas, and it is a practical gadget.  I use it everyday. It wakes me in the morning with an alarm; I ask her the time; I ask what the weather will be for the day so I can dress accordingly; I play music while I'm getting ready for work, etc.  Truly I have not even scratched the surface of all the things it can do... that's the exciting part.  For all the fun I'm having with it, my use is very basic.  But it comes with a small card with suggestions on what you can ask and do with it, and I receive emails that update me on ideas on how to use it. The potential is beyond my scope... I'm sure it's amazing.The speakers sound great for such a small device; the setup was easy (you have to install an app on your phone to do so); the app is a handy tool in itself.  All around cool device.Going back to the alarm.  I set two in the morning.  One is a nice, peaceful, lilting piece of music that gently draws me out from a deep sleep.  The second alarm is in place to snap me awake.  It's Alec Baldwin... been up since the crack o' dawn... getting that early bird.  And you can, too, if you get yourself a Dot.Cheers!",0
4,"Account Service is Right on Point
  
",20.Feb.19,Yes,"I'm an owner of both Alexa and Google Home. What I can say about both is that I love Alexa for use and tied to my existing Prime and Amazon services. Voice recognition is clear and provides quality results for my service requests. Where the two services truly differ, and where Alexa still leaves something to be desired, is in the information search capabilities. Google's capability to query search questions across its entire catalog and provide good, insightful responses back is nothing short of impressive. Too many times for Alexa I get a response that it is not able to answer even basic questions that Google can find. Clean up this issue and Alexa will be the product of choice. As it stands now, Alexa stands out as a personal assistant that ties well to Prime and Amazon services. Google still reigns for search and information queries.",0
2,"Bad design for the top buttons
  
",20.Feb.19,Yes,"I have four other Echo's and I just love them.  They are so easy to use and to set up.  The new 3rd Gen., changed the design of the buttons on the top so you can't feel them.  I have to look at the Echo to use the buttons, instead of just being able to feel them.  I am also having trouble with the sound quality after only 10 weeks of use.  To send it back and get another one they only send a refurbished one. I'm not a happy customer in regard to my new Echo.",0
1,"Alexa is NOT ready....
  
",20.Feb.19,Yes,Alexa is NOT ready.... She's dumb and doesn't understand simple questions. She reads too much information back to easy questions or requests. The options for making lists are not great.,2
1,"Waste of Money
  
",21.Feb.19,Yes,"Worst gimmick ever.  I honestly don't see what the rave is all about.  Won't connect to any of my other devices, Alexa states go to the Alexa app, which by the way is not user friendly and difficult to figure out.  98% of the time, Alexa will say sorry I'm not familiar with that or I keep getting connected to things opposite of what I'm asking for. It does malfunction at times. My return date is March 9th, 2019 but when I attempted to return the system wouldn't allow me to do so. Will call customer service.",1
3,"It can lose its voice!_
  
",21.Feb.19,Yes,"Not as happy with this as I thought. This device has either connection issues or program issues. You can ask a question and even though the light is blinking, the voice is not. I asked Alexa to set an alarm for 10 mins, but it didn't answer as it usually does. The light blinked, though. I rebooted the system and still, no voice. I also made a phone can, on a separate day and this time I didn't have a vioce (the person on the other end couldn't hear me.) I stopped b4 I did something I'd regret. Later it let me know that my phone had shut down for the night.... Something I didn't ask for.",0
5,"Great device and awesome sound
  
",21.Feb.19,Yes,"We have 3 small dots throughout our house and everyone one of them is the 3rd generation style and we enjoy everyone of them. The devices hears your voice fairly well, often times when there is a TV going on in the back ground. The speaker function is great too! The sound fills the room well, so if you want to play some music while making dinner, you truly do it immersive sound in the space. I would recommend this product for anyone who doesn't want to spend a ton of money and has a reassembly small space!!!",0
1,"Won't stay connected to the internet
  
",21.Feb.19,Yes,I have an echo and an echo dot &amp; the echo works perfectly but the dot will not stay connected to the internet.  I have to unplug it for a minute or so and plug it back in every time it loses connectivity (Which is multiple times daily).,2
5,"Who doesn_ love an Echo Dot 3 ???
  
",21.Feb.19,Yes,"This is our second Echo Dot 3. The first one my son gave us (purchased through Amazon too). Anyway, I love this item. Also Amazon Music (an additional monthly charge), is TOTALLY TOTALLY worth the monthly payment. The combo is great together. We use our Echo Dot 3 daily and the Amazon Music too. You won_ be disappointed with this purchase so give them both a try. Also, you can try Amazon Music free for a month then decide if you want to continue. That_ how I did it and next week my trial is up and YES I_ staying with it.",0
2,"Inconsistent at best
  
",22.Feb.19,Yes,"I've tried really hard to like this and make it work but the alexa service is very inconsistent at best.  The device hears and recognizes commands correctly, just doesn't do them or does something else more often than not.  Turning lights on or off can take anywhere from instant up to a minute with no discernible cause.  Every rep insists on starting over with troubleshooting the network that has previously been cleared of fault and weeks later higher tier support haven't responded.  What music you get seems to be pretty random and will change anytime you give it any other command during playback and the advertised ""pizza alarm"" might burn your house down since all alarms &amp; timers seem to be forgotten about 20% of the time, sometimes executing much later but mostly as if never set (even though confirmed when set).  Feel free to ask it anything anytime you want to hear ""I don't know that"".",2
