Rating,Title,Date,Verified Purchase,Body,Helpful Votes
3,"Great sound, incredibly unstable on WiFi
  
",21.Jun.19,No,"I have a small house (~1800 sq ft) with a decent mesh WiFi system (Google WiFi, 4 pucks). Nothing else falls off the network, and I can stream 4K video on the TV in my bedroom, which is farthest away from the main puck in the living room. Throughput within the house - from an Odroid XU4 that serves as a DLNA server to my Macbook Air is anywhere from 600-800 Mbps (megabits/sec), and my internet connection from Cox gives anywhere from 120-150 Mbps.I bought a Sonos One (2nd generation) 2-pack, so I could place a speaker in my bedroom and a speaker in the living room. On the pro-side, the sound quality is excellent; the speakers are easy to group. The Alexa integration is sufficient for my needs - because the speakers can be grouped, I like it that I can play the same music/radio shows on both speakers.What was remarkably bad is the WiFi stability. These things drop off the WiFi network at the drop off a hat. Within one day, I had to reset both speakers twice. Because I have Google WiFi, my solution was plug each speaker directly into a WiFi puck - this works well; they haven't dropped off yet. But its terrible that one has to use ethernet to get these things to work.I actually wonder if they would do better with a non-mesh WiFi system. In any event, for now, I'm satisfied with they way the work. But at nearly $200 apiece, surely Sonos could have got the WiFi working better.",1
4,"Great product. good sound quality at low/med volumes. Mic not perfect.
  
",22.Jun.19,Yes,"Replaced an old Sonos zone player linked to my hifi.  Alexa sometimes doesnt acknowledge me first time. I use spotify for music and probably not as good as using with amazon music service. but still pretty acceptable.  at full volume , you hear distortion in the bass. its good for a small room but not loud enough or enough base for a party. perfect for everyday use though.",2
1,"What an awful Alexa experience. Great speaker.
  
",24.Jun.19,Yes,"What a shame of you to put out a product like this Sonos, I live overseas in Guam, still a US territory and it_ saying Alexa has not yet been released in my country which is absolutely ridiculous. FIX THIS NOW. Very unhappy customer does not work as advertised. Don_ you dare tell me alexa doesn_ work in this _ountry when I can go down the street and literally buy an amazon echo from Macy_, fix your stuff Sonos, I was expecting more from you. As a first time purchaser of your products, if this isn_ fixed, I likely will never buy Sonos products again in the future. This product will not work with Alexa AT ALL overseas do not buy this product very very poorly designed product. Fix the Alexa, and this would be a five star review. Later.",7
5,"Highly recommend
  
",26.Jun.19,Yes,I love these. So worth the cost. The app is awesome too,0
5,"Happy Sonas.
  
",27.Jun.19,No,"I've had my sonas one for about a year and love it. I want to buy my second one unit and was reading some of the reviews and shocked to not see all 5 star ratings! Maybe they have weak or spotty WiFi systems is my guess? Mine works flawlessly around my whole house and yard. So happy to get Iheart radio and create my own free playlist on Amazon. Very, very happy!",2
2,"Headache
  
",2.Jul.19,Yes,"Set up was finicky, Alexa did not integrate well and was actually annoying as compared to my echo show. I ended up getting Play 1 speakers and those were way easier to set up and Alexa worked much better.",1
1,"Doesn't work with alexa
  
",3.Jul.19,No,Doesn't work with alexa,1
3,"Adding to an existing system
  
",6.Jul.19,Yes,Alexa is slower to respond than on a Amazon device.  Also it is difficult (I haven_ figured it out) to add the Sonos to an existing group of Amazon speakers to play simultaneous (ie - Everywhere Group),0
5,"just OK
  
",8.Jul.19,Yes,Spotty Alexa connection.  Sound quality OK for how I use it.,1
5,"sound quality is superb!
  
",9.Jul.19,Yes,Sound quality is the best I have experienced in a small bluetooth/wifi speaker.  It sounds way better than google home(also have).  Still waiting for google home integration(dissapointment).  Alexa may be good for home control but you can't beat google for answering questions in my opinion.  Using mine in a moderatly sized bathroom.,0
5,"Outstanding speaker and Echo replacement
  
",12.Jul.19,No,"I bought this because I wanted to upgrade the Amazon Echo device in my bedroom. I wanted better sound quality, and the sharp good looks wasn't bad either. I ended up liking it so much that I bought a second for stereo sound, then more of them for other rooms. The reliability increased a lot when I plugged a Sonos Booster directly into my router. When this is done, or when one of the speakers is connected, they form their own small network and don't have to compete with other devices on the main home wifi. This worked really well for me as I have a lot of other connected devices. Big thumbs up for these speakers - I love them!",3
3,"Taking away iPhone app function
  
",12.Jul.19,No,Sound quality is great quality of products is great I use it all the time using my iPhone which they are discontinuing so speakers are going to be almost useless I would have not bought them without this feature.,2
1,"Does not work with Alexa Multi Room Music (MRM), not mentioned on product page
  
",13.Jul.19,No,"Sonos One cannot be added to an MRM group with other Echo devices. Not making this clear on the product page is deceiving. Unfotunately, I after intially trying and failing to include it, I waited to try grouping it again, and now I'm stuck with it. Basically useless to me, will be giving it to a friend.",3
1,"Don't expect any suppport from Sonos
  
",15.Jul.19,Yes,"Bought 4 of these for my 72 year old mother. Figured they'd be the easiest for her to use once they were installed.Install was way more of an ordeal than it needed to be but a couple days later, they stop connecting to Amazon, so I go back and set them up again.Three weeks go by, she's used them maybe a dozen times. They stop connecting again. So I go back. More troubleshooting. The app won't connect... reboot the router...still nothing... call support. Support's closed. Wait for Support to open... 27 minutes on hold.... Support transfers to customer service... another 10 minutes on hold... Customer Service can't help because we bought them on Amazon ... Transferred again... Again no help. $180 a piece and this company just plain sucks.",7
3,"Doesn't work with Alexa alarms
  
",17.Jul.19,No,"I bought a Sonos One Gen 2 to replace an Echo Dot, looking for better sound quality while keeping Alexa voice commands. It was only somewhat more expensive than an Echo Plus 2nd Gen with allegedly better sound quality during Prime Day. HOWEVER... Alexa on Sonos One doesn't support alarms, meaning you can't say ""Alexa, wake me at 7:30 tomorrow morning to KCSM Jazz."" You can set alarms through the Sonos iApp, which is functional if inelegant, but that takes away the whole point of a voice-activated assistant.I confirmed the lack of alarm support through a number of sources, including Sonos support.My experience with the Sonos One is overall disappointing, and I'm contemplating sending it back. The sound quality is good, way better than the Echo Dot, but it's not ""OMG that's amazing"" good. It works with more services than the Echo, including AirPlay, at the cost of finding services and figuring out how to access them. However... the Echo just worked, with minimal fussing. The One is going to take figuring out, setting preferences, workarounds... feh.",1
5,"Best Sounding WiFi Speaker
  
",20.Jul.19,No,"If you are looking for high quality sound, look no further. I've tried both Google and Amazon products (mostly because they were more affordable) and I'm glad I saved up for this product. Sonos app is great, setup is a little wonky at times, but the sound is fantastic - better than a stereo pair of Alexas, which was my other option. If you're on the fence, I would highly suggest making the leap into the Sonos atmosphere, especially with the inexpensive Ikea Symfonisk arriving in August, 2019.",0
5,"Highly Recommend Joining the Sonos Family of Products!
  
",20.Jul.19,Yes,"The Sonos One, (Gen2) seem to do a great job for me around the home. The sound is amazing for a speaker of its size, and the integration with Alexa is excellent. I can even incorporate Airplay2 and send to all my Sonos equipment  including my Apple gear, HomePod, and Apple TV. Highly recommend!",1
1,"Terrible device, connection drops constantly and Alexa integration does not work.
  
",23.Jul.19,No,"This device does not work. The connection drops out repeatedly. I_e tried various solutions that they_e suggested to no avail. I have multiple other smart devices, including a google max and echo, multiple TVs and streaming devices without any issues with the WiFi. Alexa also does not work well with the speaker. I_l be returning the speakers and won_ buy anything from Sonos anytime soon.",2
4,"Amazing Speakers when you  get them to work. Awful setup for surround sound.
  
",24.Jul.19,Yes,"It took a few days of extreme patience to set these up to work with Sonos playbar.  It shouldn't be this hard in 2019. On the plus side, when they work, they are amazing. LOVE them.  Which is why I gave them a four-star.Sonos, you really need to improve the setup/connectivity and your APP.",2
5,"Easy to connect
  
",27.Jul.19,No,For the size it is a good sound and I like how you can have one in different rooms and control from your phone.,0
5,"Life-changing
  
",28.Jul.19,Yes,Changes your life for music in your home Sound quality is absolutely amazing and all the added features make it simply fantastic,0
5,"Great Sound Quality
  
",28.Jul.19,No,"I think the Alexa _ntegration didn_ do a great favor to this otherwise great speaker. Alexa is not very capable and is limited by country specific applications, for example I_ not able to control Apple Music with it. The sound is perfect  for a small room. The features such as alarms and the Sonos app are great additions. I really like that this is  airplay compatible.",0
4,"Great sound!!!
  
",28.Jul.19,Yes,The SONOS app says ALEXA service is  not available in the country I_ trying to use it (Argentina). I was not aware it was a waste to buy the with Alexa integrated.,0
5,"Great sound, easy setup, a bit finicky
  
",29.Jul.19,Yes,"Could not be happier with the sound, which has great bass, and can be tuned to its environment (room) using your smart phone/iPad, etc. I use Alexa for voice recognition. Sometimes, however, even with a strong wifi signal, the speaker (or Alexa) seem to trip over ""her"" initial response, uttering only a non-descript part of one. Most of the time, ""she"" will respond appropriately, and the vocabulary for input seems pretty large. Pretty good reception range, even to an apartment two doors over.",1
5,"Great compliment to a Sonos soundbar
  
",29.Jul.19,Yes,"I got this to add onto my Beam sound bar and it works and sounds amazing. Integration was easy and you can tune it using the Sonos app. I am not sure how it sounds as a stand alone speaker but as the rears for my surround sound, its amazing and a must if you have a sonos soundbar.",0
5,"You need more than marginal wifi.
  
",29.Jul.19,Yes,My sonos is great but my wifi connection where I live is marginal at best.  I therefore can not always use my son is.  When I can I love it,0
1,"Cannot comment on sound quality; cant get them to work
  
",2.Aug.19,Yes,"Bought a set of 4 of these, tried to install, get to the point where sonos wants to update the software on the speaker, and it fails, error 30.  Called sonos which was no help at all, so now I have 4 very expensive yet attractive paperweights.",0
5,"Unbelievable sound quality for the size
  
",3.Aug.19,Yes,"Unbelievable sound for it_ size at all volume levels. I paired this with another Sonos One as a stereo for our dining room. So easy to set up, just plug it in. Sonos products are expensive but you get what you pay for. The Sonos engineers are geniuses.",0
3,"Wifi issues weekly
  
",6.Aug.19,No,"Looses WiFi weekly.  I usually have to power cycle the speakers weekly and sometimes I have to totally reset them and setup again.  I have a lot of wifi in my house with commercial ubiquiti access points - connectivity is not an issue.  The sound is quite good and turning off the wake beep for Alexa makes that tolerable.  There is a slight delay in response but it's not terrible.  I could see myself getting ""the next gen"" speakers for the bedroom and I will use these as surrounds or something.  They sound great, but as many people have complained about wifi, that is Major issue for this speaker.",1
5,"I can hear over my noisy fan.
  
",7.Aug.19,No,Nice and loud in my room with a loud window fan. Louder than my apple HomePod but still connects to apple devices using AirPlay.,0
5,"Great Sound
  
",7.Aug.19,No,Speaker sounds GREAT! Also seems to respond better than the Echo Dot we replaced.,0
5,"Great Sound in a Small Package
  
",7.Aug.19,No,"These have a terrific sound. We have several of them now in different rooms, and the sound is fantastic. I also love how easy it is to manage them - from an iPad or iPhone you can pretty much play whatever you have one and tons of options for streaming. They aren't cheap, but the quality is outstanding.",0
2,"painful, time-consuming setup
  
",8.Aug.19,No,"These work great once they are setup, but every time I've had to reconnect it to a new/different wifi network, it takes multiple tries and sometimes hours to get it to work.  This happens even if I have it right next to the router/modem.",1
5,"Perfect Marriage
  
",9.Aug.19,No,"The marriage of Alexa with the Sonos speaker is brilliant! The sounds quality is excellent, what you would expect of a Sonos product. We also love the fact that we can integrate it with the rest of the Sonos ecosystem in our home.",0
5,"Amazing
  
",10.Aug.19,No,Perfect sounds and performance,0
1,"""i'm having trouble understanding right now"" - Alexa
  
",12.Aug.19,No,"Bought the Gen2 version after having owned (and loved the Gen1). Unfortunately somethings amiss, as this product constantly loses the connection to Alexa after a few days. There were a few other comments in the Amazon reviews regarding this issue, but I of course dismissed them! Anyway, please run this google search ""i'm having trouble understanding right now Alexa Sonos One"" and draw your own conclusion. thanks!",1
5,"Awesome sound quality!
  
",13.Aug.19,No,Really crisp and clear sound.,0
5,"Excellent Sound!
  
",15.Aug.19,Yes,I enjoyed the first Sonos One Gen 2 so much that I ended up purchasing a 2nd one during Prime Day! I really enjoy being able to swap speakers when I move from room to room.,0
5,"Awesome sound. Google assistant to be improved.
  
",16.Aug.19,No,Google needs to work on getting the assistant complete. It can_ support night mode and sleep timers. Else excellent music quality and setup is easy.,0
2,"Completely disappointed by the (lack of) Alexa integration
  
",16.Aug.19,No,"This product claims to be Alexa compatible, but the degree to which it works is completely random. Returning for an Amazon capable speaker (although I love the sound.)",1
5,"Excellent
  
",19.Aug.19,Yes,"Excellent sound, easy to install",0
5,"Love Sonos
  
",19.Aug.19,No,Great product. I wish it was lease expensive given it is a single speaker but the technology is excellent,0
4,"Amazing sound quality, but missing some connectivity options
  
",19.Aug.19,No,"Starting this by saying, I didn't buy this to add to an existing Sonos setup. I wanted a speaker in my lounge room to play music on while I was puttering around. The sound itself is amazing, no matter where you put it the sound is truly worth it. The only problem is the connectivity. It requires WiFi and requires the Sonos app to play.Adding bluetooth would make this an absolute winner in my opinion. I regularly have friends over that want to play music and when I tell them they need to install the Sonos app and connect to my WiFi to play their music it kind of quickly derails the fun we are having.I knew full well buying this that it didn't have bluetooth, but I didn't realize it would be such a problem. The Sonos app is also missing some flexibility. I like to open iTunes, find an artist, go to their songs (which lists every song from every album) and just play it. I can't seem to do that with the Sonos App.I think this is a must buy if you are extending an existing Sonos Network. But if you are after just a standalone speaker I'd probably look for something else. Which is a real shame to say, because the sound quality is exceptional.",0
5,"Sonos Rocks!
  
",21.Aug.19,No,"Haven't played with Alexa on this much, but the sound quality is fabulous. I plan to add two Sonos speakers next time they go on sale. I'm a Bose person, but Sonos has won my ears! :)",2
4,"Great sound and easy setup
  
",21.Aug.19,Yes,"Speaker has a great sound and it's nice that Alexa is active for voice controls.  I'm having some issues trying to configure this with my echo dot and streaming (i.e. Alexa plays 1 song and stops rather than continue to stream ""play songs by..."")but pretty sure that's an Amazon issue so no issues with Sonos.",0
2,"Great Sound, Alexa integration glitch
  
",23.Aug.19,No,"I ordered two of the Gen2 speakers.  Sonos sounds is great; however, if you purchase for the Alexa integration you will be very disappointed.  Please read the reviews as well as Google.  There seems to be a common problem in which the Alexa integration does not work.  You receive a response "" I am having trouble understanding right now"".  when you call upon Alexa. You can reset/unplug and it will work for awhile and then the same issue occurs.",2
5,"Great sound
  
",23.Aug.19,Yes,This little speaker puts out a quality sound and when combined with several throughout the house its great!,0
3,"Simply excellent product, but...
  
",25.Aug.19,Yes,"I received this smart speaker as a birthday gift from my wife. Since we were having a party, I wanted to get it set up to use it and put it through its paces.The setup was quick and easy. I downloaded the Sonos app on my iPhone, and followed the steps in the easy to follow instructions included. Initial setup took less than 10 minutes. However, it does take longer to customize the Sonos setup by connecting your music streaming services, enabling the smart features with either Google or Amazon, and tailoring the sound and other features to your liking.I very much like the quality and feel of this speaker. It is heavy and solid for it's compact size. And once I got the music playing, I was blown away. The sound quality of this speaker is simply amazing! Now I realize that sound quality is a very subjective thing, and that what sounds good to one may sound awful to someone else. However, this speaker is a pleasure to listen to. The treble is smooth and reproduces silky highs, and the bass is deep, resonant and powerful.I have the Sonos situated on the top of my computer desk right in the middle of the main room of our house and it very easily fills the whole space with rich sounding music while not even being near full volume. I had 30 guests over and the music was easily heard throughout the house.  In my opinion, the sound quality of the Sonos One is on the same level as the impressive Apple Homepod and is $100 cheaper to boot!The Amazon Alexa voice control on this speaker works just as well as my Amazon Echo Dot. I haven't noticed any decline in functionality.While I understand that $200 is on the expensive side, this is an amazing speaker and I definitely recommend it to anyone who is in the market for a smart speaker. I find myself listening to all of my music again just because it sounds so good with the Sonos One. I plan on getting another one for Christmas and placing it in the back of my house to enhance the sound stage even more.Update 10/23/19: Like other reviewers have said, I have experienced several connection issues and even had to remove the device and reinstall it as if it were new. Alexa voice commands lag slightly but worse have suddenly stopped working or work only intermittently. I will say ""Alexa, shuffle my rock playlist"" and she will respond ""OK, shuffling your rock playlist on Amazon music"" but no music plays. My connection is wireless but it is within 15 feet of my router so it isn't a distance issue.The connection and Alexa issues are frustrating because this is an excellent speaker. I hope Sonos is working on a firmware or software update to address this glaring issue.",3
5,"Excellent
  
",28.Aug.19,Yes,Excellent,0
5,"Great sound. Don_ expect any bass
  
",28.Aug.19,Yes,Serves the purpose that I was looking. The only issue I noticed while using is that you need to have premium subscription to music streaming apps to use them from within Sonos app,0
3,"Excellent audio but not yet fully smart with Google Assistant
  
",29.Aug.19,No,"It is very confusing: yes, it supports Google Assistant, but it is not a fully capable Google Assistant speaker.A true Google Assistant capable speaker allows you to control its volume and content via Google Home app. Sonos does not allow that. Technically speaking, it has Google Assistant but it doesn't have Chromecast capability. So, if you ask Sonos (by voice for example) to play your favorite radio station, it won't work, because you have to setup everything again in the Sonos app, even though everything is linked in the Google Home app.If this is the only speaker in your home, it might work. I already have all setup in the Google Home and I'm not willing to keep track of all settings in a separate app (Sonos app).",1
5,"I really love Sonos
  
",30.Aug.19,Yes,"I have to say, I really love these speakers.  I have a surround sound set for my TV, a Play 5 in my office, the amp for the pool, and just got of the Ones for my bathrooms.  They are great, sound greta, Im really happy with them.",0
1,"Tried Hard to make it work ....
  
",30.Aug.19,Yes,"Returned the first one thinking it was defective, set-up the replacement and have the same issues (see Everone else_ 1 Star reviews) ... we have worked with Tech team to no avail.  Would like to return it and buy a Sonos One (Gen 1), but am now outside the return window by 9 days.  So Sad...",1
5,"A great choice for flexible listening
  
",31.Aug.19,No,"I love how simple the Sonos speaker is to set up and use. For its size, it has good sound.",0
5,"Great sound and control, occasionally troyblesome.
  
",4.Sep.19,No,The sonos one has great sounds and syncs with most of the apps I use. I does crap out occasionally and I have to hard reset (unplug the speaker). This may be a local internet issue but I do have a brand new modem/router for convenience.,0
5,"Awesome sound especially when paired with another one
  
",5.Sep.19,Yes,"I enjoyed the sound quality from my Sonos One Gen 2, but when I got a second one and paired it (which is very easy), I was blown away by the sound quality.",1
3,"Just ok.
  
",7.Sep.19,No,Sounds great but doesn_ link to other Alex devices well. Cannot play music on echo and Sonos at the same time.,0
1,"Alexa doesn't work if you have two different WiFi's either at home or home/gym
  
",10.Sep.19,Yes,"Disappointingly, you can't use the Alexa function to run your music applications (Sonos makes you chose from where you want to run your app) nor will Alexa register your device as a controllable device as any other Echo device.They could if the companies (Amazon Alexa or Sonos) wanted but they add restrictions without letting you know in advance!",1
5,"Get It From Amazon Warehouse..?
  
",10.Sep.19,Yes,"I like this speaker.  It is solid, producing good, clean sound.  Setup was a bit more complicated than Echo products, but it worked out for the second unit.  The first had an annoying issue.  It was discounted because it had been returned.  The prior owner installed it, but when they returned it, they did not _eregister it. Consequently, I could not finish the installation.  There does not appear to be a workaround, and Amazon apparently does not check this.  They had to replace it.  Caveat emptor.",1
5,"Works great
  
",11.Sep.19,Yes,I own not 1.. but 5 of these and they all work 100% of the time. Not sure how some people are commenting bad reviews. 10/10 would buy again. I love these things!,0
4,"Good sound. Poor interface
  
",11.Sep.19,Yes,Not a simple setup. Hard to pair with a desktop or phone. Works fine with a TV or monitor. Great sound but not user friendly or Intuitive,0
4,"Sounds good, easy setup
  
",16.Sep.19,Yes,"Sounds great, super easy to set up.  Voice recognition works, but not as well as my Echo (I have to repeat myself sometimes).  Expensive but not absurdly so.  Others reported syncing problems or setup hassles, I haven_ had any issues in three months of using the unit.",0
5,"Amazing product for great price
  
",19.Sep.19,No,King of wireless streaming period.,0
5,"What sound is great
  
",19.Sep.19,Yes,The sound is great.,0
1,"Does not work with smart tv
  
",21.Sep.19,Yes,I bought this speaker to install with my smart tv. The write up did not indicate that it was only usable for pandora  etc.  After numerous calls to the service and looking on line for  support I was told that it will not work for the tv. By this time I was over the 30 days and they refused to do a return.,1
1,"SONOS App is Broken, don't buy any SONOS products
  
",21.Sep.19,No,"SONOS recently made a change to their app that doesn't let you play music from your iPhone or iPad (music that you already OWN) without subscribing to PAID services or buying additional SONOS hardware. Features that worked fine in the past, and let you and friends queue up songs and play different music as long as everyone was connected to the same wifi network.Don't buy any of this equipment from this greedy and unethical company. ANY OF IT!  They will make software changes that will make the equipment obsolete in the future.",4
5,"The best!
  
",22.Sep.19,Yes,Love my Sonos. Highly recommend.,0
5,"Get rid of those CDs and simplify your life
  
",28.Sep.19,No,"This speaker is small with wonderful sound. Get two for stereo.Alexa sometimes plays what she decides not what I tell her, but I can control it from my phone.When I learned that I could listen to jazz from around the world and CNN and other news shows on Tune-In I cancelled my TV service.",0
4,"Fantastic Speaker - But Not Perfect
  
",2.Oct.19,Yes,"About a year ago I purchased a Sonos Beam, Sonos Sub and 2 Sonos One speakers.  They sound absolutely amazing, I feel like I_ sitting in a movie theater.  I then purchased another 2 of these 2nd gen speakers to add to different rooms.The wireless connection concept of Sonos is both extremely convenient and yet slightly frustrating at the same time.I say that because when it works it_ so handy and so nice, but there have been times when I just can_ group my speakers together or one just won_ play.  Now let me say, this issue does NOT happen a lot.  Maybe once a month, so it_ not a huge deal breaker (which is why I still gave this 4 stars).Setup was super simple for me (I know other people seem like they_e having issues with initial connection).  I have a very fast Netgear gaming router so I suspect that is why I have so few issues with connection.  The app has definitely improved over the last 2 years so it helps walk you through adding it to a room and tuning the environment with your speakers.I_ not going to talk too much about speaker quality because I already shared my thoughts on it.  They sound amazing for home theater/entertainment speakers.  When using the Sonos Ones as ssurrounds, there_ just no beating it (when it comes to wireless options). I_ a sound engineer so I won_ say these are the best speakers I_e heard, but for the convenience factor of wireless, you just can_ get anything better.Build quality is outstanding.  Which for the price of Sonos speakers in general, I would expect nothing less.  Just nice to see they didn_ skimp out on quality.Most likely my biggest gripe with the Sonos One speaker is it_ built in microphones.  When using the built-in smart assistants (Alexa and Google Assistant) unless you_e right next to the speaker, you have to speak loudly to get it to hear you.  If there_ music playing, you might as well wake up the neighborhood because the volume in which you have to speak in to activate voice recognition will.Now don_ get me wrong, I can_ imagine going one day without my Sonos speakers, I love them.  I just wish they could fix these issues.  But unfortunately I don_ think the microphone sensitivity is something they could improve with a software update, so I_ have to upgrade all of my speakers.  All that being said, if you don_ plan to rely heavily upon the smart assistants then this is a non-issue.Before buying Sonos speakers, I had a HomePod (I loved it).  But they_e very expensive and I wanted a multi room speaker setup.  If you_e looking to fill your house with smart speakers, get Sonos.  If you_e going with a single speaker setup (and you have exclusively apple devices) go with the HomePod.  Now the Sonos One gen 2 speakers work with Airplay 2 which is a huge game changer for those who are stuck in the Apple ecosystem.  Because now you can airplay to these from any Apple device, rather than having to go through the Sonos app to play music.  You can also group them up together and stream music to many different rooms which is so nice.When it comes to the Sonos One vs. HomePod, the HomePod sounds better.  However when you pair two Sonos Ones together, they sound better.So it really just depends on which eco system you are in.  If you don_ use Apple Music, go with Sonos. Definitely have and would recommend building a Sonos system to anyone who doesn_ want to worry about wiring up speakers and connecting amps.  The wireless protocol is just too convenient to pass up.The Sonos One gen 2 makes for a perfect addition to your home and they work as great surround speakers if you ever get the full home theater setup!",8
5,"Great speaker
  
",2.Oct.19,Yes,"Great speaker, sounds incredible and with Alexa voice control that_ a plus.  Truly an amazing speaker.",0
1,"Doesn't work with 5Gz Wifi
  
",5.Oct.19,Yes,Incredibly unclear why that's the case - the option doesn't even exist! the 2.4Gz doesn't work in my room because there are so many competing signals. This makes this speaker totally useless.,1
2,"If you_e buying for Alexa, don_ bother
  
",5.Oct.19,No,"The sound is great, when it works. I bought this and the Sonos beam mostly for the Alexa connection. What a disaster. I_e spent countless frustrating hours with Sonos support, including literally 2-hours on the phone with them trying to get these things to work, which they couldn_ do. Hugely frustrating. My suggestion is if you want Alexa based speakers, look elsewhere. You_l thank me for it.",0
3,"Sound not as good as Gen 1
  
",6.Oct.19,Yes,"Bought a pair with voice control included. Disappointed, the quality of sound is not as good as the old Play Ones.",0
3,"Speaker Good. Alexa Bad
  
",6.Oct.19,Yes,"Great speaker. Purchased it to use for z-wave alerts from my Homeseer and it works as expected. HOWEVER, I also expected it to replace my echo dot, and that did no go so well. The Alex constantly locks up, fails to connect and has other issues requiring ongoing reboots. I am going to just disable it and put my dot back in use, because its too frustrating and undependable.Also while researching the problem, I saw the manufacturer support deflecting and appearing to blame owners WiFi, and other network issues for their devices Alex problems, which has me wondering if they have any intention of ever correcting it.Bottom line, great speaker, bad Alexa implementation.",0
1,"Terrible Customer Service
  
",14.Oct.19,Yes,"It took me over 3 months to configure the speaker because of WiFi issues (both mine and the speaker itself). Their customer support is awful, taking up to 30 minutes to pick up the phone despite the system always saying there's a ""5-minute estimated wait time"". If they knew their products well they could have saved a lot of time working with me, and save my time working on the system.The speaker itself is great and I'm satisfied with it - the setup was just awful and Sonos has awful customer service.",1
1,"Useless out of the box
  
",16.Oct.19,Yes,"I unwrapped the Sonos One from the box.  Packaging untouched.  Downloaded app, followed instructions, but it can't connect to my wifi.  I use the same password as my Apple MacBook and iPhone, which connect to wifi, but this Sonos One doesn't.  It doesn't have bluetooth so it's currently useless.  Terrible wifi connectivity for a product that only functions with wifi and no customer support.  Wtf.",1
5,"Excellent speakers
  
",16.Oct.19,Yes,"very good sound quality. easy to access multiple music sources. I had a problem connecting one speaker of a pair. Support helped online; I was able to send an information dump, and they corrected the problem online. Excellent support.",0
1,"Can't use as normal speaker, only for music services
  
",17.Oct.19,Yes,"Don't buy this, you can't use it as a general audio device, you can only stream music via services like Spotify, Google play etc. and only via WiFi (no Bluetooth).",1
2,"I bought it with Alexa and didn't come with it. Very disappointed and misled
  
",17.Oct.19,Yes,I bought it with Alexa and didn't come with it. Very disappointed and misled,1
3,"Works about 20% of the time UPDATE: THERE IS A HIDDEN SOLUTION!!!
  
",20.Oct.19,No,"Sounds great when it worked. Plagued by connection issues like most other reviewers. It seems like we can never get this speaker playing properly without 5-15min of troubleshooting. Such a waste of time owning Sonos devices - they should be paying me as a tester at this point.UPDATE: I can't tell you how many hours I spent troubleshooting this before stumbling upon some random comment deep in some forum thread. The trick to getting your Sonos network to work consistently is leaving one unit plugged in via Ethernet. Apparently when no units are left hardwired, the Sonos is forced to use your WiFi network instead of it's own Proprietary Mesh Network. If you leave one Sonos hardwired (I believe any unit), your Sonos network will start using it's own network and magically work as advertised.I have to leave this at 3-stars though, since it took me a good 8-10 hours before I figured this out.",0
1,"Doesn_ play iTunes from iPhone - WTAF
  
",25.Oct.19,Yes,"I bought two Sonos One speakers to put in my living room and kitchen, and there_ apparently no way to play my music from iTunes on my phone. Wut. This makes zero sense. Without this feature activated (and can we even call it a feature when YOU LITERALLY HAVE ONE JOB SONOS) these speakers are just two heavy paperweights.",3
2,"Mediocre Google Home; Excellent Sonos Speaker
  
",26.Oct.19,No,"It's just not as good as a Google Home. Here's a typical interaction:me : Hey Google, Play the newsSonos one : device starts playing the newsMe : Hey Google, StopSonos one : (pauses for a moment to think, then continues playing the news)Me : *gets up and hits pause on the device*Most stuff fine and it sounds good but some of the interactions just don't feel polished.",0
1,"never worked, don't recommend
  
",28.Oct.19,Yes,"Spent 3 hours on the item - exercise in torture as it would never work. Had to perform a factory reset on the speaker, use ethernet cable, it messed up our normal wifi for a while but would never leave ""updating"" mode. Disaster  The closest refund place is not our normal UPS either - have to drive 30 minutes to the closest place to send it back. Don't recommend",1
5,"Powerful Speaker
  
",31.Oct.19,No,"I use this as a single speaker, and it is powerful enough for an entire room. I love being able to use Alexa through the speaker to play music, check the traffic, etc and the sound quality is very nice.Just remember that this isn't a Bluetooth speaker, so you have to connect to the internet through a wireless connection or using an ethernet cable.",0
2,"Poor integration
  
",6.Nov.19,Yes,Cannot be (easily or even possibly?) integrated into multiroom sound group.,1
2,"Total nightmare
  
",8.Nov.19,No,"Everything about my Sonos speakers experience was frustrating. The smart tuning thing never worked, they disconnected from Alexa regularly, setting up multiple speakers in a group is confusing. Here_ what they don_ tell you: YOU CAN_ DO EVERYTHING ALEXA DOES WITH THE SPEAKERS! Sonos speakers will NOT replace a regular Alexa device. And though they try very hard to make setup easy, god forbid you need to go in and change anything. Plain and simple: it_ complicated. I found myself messing with the apps ( Sonos, Alexa and Spotify in some combination depending on the problem) and still couldn_ get it to work consistently.  My wife who is not tech savvy gave up trying to listen to her music at all because it was just not reliable.And even disconnecting them from Alexa is a pain. They still aren_ completely disconnected even though they are unplugged. Alexa wants to look for them and I can_ figure out how to get rid of that.The whole Sonos experience was a disappointing nightmare from the day I bought them. The sound quality is fine, and the idea of having music in different time and being able to control that sounds cool, but like so much cutting edge technology, it_ not really cooked yet. Good riddance.",1
3,"Wish I knew the Echo Studio was coming...
  
",8.Nov.19,No,"I wanted a high end wireless speaker with Alexa integration, this was the best I could find at the time.  The sound quality is really good for its size.  The Alexa integration is a 3rd party rip off at best.  If I had a nickel for every time it said ""I'm sorry I can't understand you right now"" I would have an Echo Studio.  Given Sonos reputation I am really disappointed, and maybe it was rushed initially but I've had it for quite awhile and so far no amount of updates have made the errors stop.",0
